row_id,state,district,year,tier,office,local_body_name,gram_panchayat,block,name_printed,caste_mark_printed,women_mark_printed,caste_reservation,woman_reserved,reservation,office_universe_printed,source_list_scope,source_path,source_sha256,source_page,source_bbox,source_coordinate_system,embedded_ocr_raw,review_status,review_method,quality_flags
875758df3423501ed760,West Bengal,Alipurduar,2018,gp_head,pradhan,BIRPARA-I,BIRPARA-I,,BIRPARA-I,SC,,SC,,SC,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,6,"[255, 284.268, 540, 298.268]","PDF points, origin top-left","{""name"": ""BIRPARA-I"", ""caste"": ""SC"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
9016c8e728fa8f423ac6,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,KUMARGRAM,KUMARGRAM,,KUMARGRAM,SC,,SC,,SC,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 191.277, 540, 205.277]","PDF points, origin top-left","{""name"": ""KUMARGRAM"", ""caste"": ""sc"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
2aef065be736b8d19984,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,KHOARDANGA - I,KHOARDANGA - I,,KHOARDANGA - I,SC,,SC,,SC,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 205.777, 540, 219.777]","PDF points, origin top-left","{""name"": ""KHOARDAI\\jGA - I"", ""caste"": ""sc"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
bd94dca99656fc100b18,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,SHAMUKTALA,SHAMUKTALA,,SHAMUKTALA,ST,WOMEN,ST,1,STW,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 220.276, 540, 234.276]","PDF points, origin top-left","{""name"": ""SHAMUK'TALA"", ""caste"": ""5T"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
8d4244095b54bd413763,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,TATPARA-I,TATPARA-I,,TATPARA-I,SC,,SC,,SC,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 234.776, 540, 248.776]","PDF points, origin top-left","{""name"": ""TATPARA-I"", ""caste"": ""sc"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
255629c5427c2b8e2907,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,JAIGAON-I,JAIGAON-I,,JAIGAON-I,ST,WOMEN,ST,1,STW,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 249.276, 540, 263.276]","PDF points, origin top-left","{""name"": ""JAIGAON-I"", ""caste"": ""ST"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
5504f8979be737794bde,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,SATALI,SATALI,,SATALI,ST,,ST,,ST,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 263.775, 540, 277.775]","PDF points, origin top-left","{""name"": ""SATAI.I"", ""caste"": ""ST"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
7ad32fc937f2537d6717,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,LATABARI,LATABARI,,LATABARI,ST,WOMEN,ST,1,STW,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 278.275, 540, 292.275]","PDF points, origin top-left","{""name"": ""LATABARI"", ""caste"": ""ST"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
d826bab6f49bb7beaf6f,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,MATHURA,MATHURA,,MATHURA,,WOMEN,,1,W,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 292.775, 540, 306.775]","PDF points, origin top-left","{""name"": ""MATHURA"", ""caste"": """", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,caste_axis_unstated
d87e2fd92f5f9a43ac78,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,BANCHUKAMARI,BANCHUKAMARI,,BANCHUKAMARI,ST,,ST,,ST,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 307.274, 540, 321.274]","PDF points, origin top-left","{""name"": ""BANCHUKI\\MARI"", ""caste"": ""ST"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
231454585d42536d42db,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,CHAPORER PAR-I,CHAPORER PAR-I,,CHAPORER PAR-I,SC,WOMEN,SC,1,SCW,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 321.774, 540, 335.774]","PDF points, origin top-left","{""name"": ""CHAPORER PAR-I"", ""caste"": ""sc"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
8027f1bf8afa30d18869,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,DALGAON,DALGAON,,DALGAON,,WOMEN,,1,W,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 336.274, 540, 350.274]","PDF points, origin top-left","{""name"": ""DALGAON"", ""caste"": """", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,caste_axis_unstated
568dee08712db4152ae8,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,JATESWAR-II,JATESWAR-II,,JATESWAR-II,SC,,SC,,SC,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 350.774, 540, 364.774]","PDF points, origin top-left","{""name"": ""JATESWI\\R-II"", ""caste"": ""SC"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
e16ae22bbd42168cb054,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,FALAKATA-I,FALAKATA-I,,FALAKATA-I,SC,WOMEN,SC,1,SCW,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 365.273, 540, 379.273]","PDF points, origin top-left","{""name"": ""FALAKA]'A-I"", ""caste"": ""SC"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
3b9d49ee587c64474290,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,BANDAPANI,BANDAPANI,,BANDAPANI,ST,,ST,,ST,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 379.773, 540, 393.773]","PDF points, origin top-left","{""name"": ""BANDAPANI"", ""caste"": ""ST"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
f8f48e2313c5c62f21a3,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,TOTOPARA BALLALGURI,TOTOPARA BALLALGURI,,TOTOPARA BALLALGURI,,WOMEN,,1,W,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 394.273, 540, 408.273]","PDF points, origin top-left","{""name"": ""TOTOPARA BALLALGURI"", ""caste"": """", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,caste_axis_unstated
1aa0ae2eeef5a3bd68ed,West Bengal,Alipurduar,2018,gp_deputy_head,upa_pradhan,SHISHUJHUMRA,SHISHUJHUMRA,,SHISHUJHUMRA,ST,WOMEN,ST,1,STW,66,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,8,"[255, 408.772, 540, 422.772]","PDF points, origin top-left","{""name"": ""SHISHUJHIJMRA"", ""caste"": ""ST"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
f89b13be10edb6da7337,West Bengal,Alipurduar,2018,ps_head,sabhapati,KUMARGRAM,,KUMARGRAM,KUMARGRAM,,WOMEN,,1,W,6,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,10,"[255, 197.369, 540, 211.369]","PDF points, origin top-left","{""name"": ""KUMARGRAM"", ""caste"": """", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,caste_axis_unstated
86e7331fbb794494767f,West Bengal,Alipurduar,2018,ps_head,sabhapati,ALIPURDUAR - II,,ALIPURDUAR - II,ALIPURDUAR - II,SC,,SC,,SC,6,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,10,"[255, 226.446, 540, 240.446]","PDF points, origin top-left","{""name"": ""ALIPURDUAR - II"", ""caste"": ""sc"", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
e3f64bbfcc78dd49b076,West Bengal,Alipurduar,2018,ps_head,sabhapati,KALCHINI,,KALCHINI,KALCHINI,,WOMEN,,1,W,6,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,10,"[255, 255.523, 540, 269.523]","PDF points, origin top-left","{""name"": ""KALCHINI"", ""caste"": """", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,caste_axis_unstated
7f395271cbcec22aec7c,West Bengal,Alipurduar,2018,ps_head,sabhapati,ALIPURDUAR - I,,ALIPURDUAR - I,ALIPURDUAR - I,ST,WOMEN,ST,1,STW,6,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,10,"[255, 284.6, 540, 298.6]","PDF points, origin top-left","{""name"": ""ALIPURDUAR.\nI"", ""caste"": ""ST"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
c9ca2f9a8ecbd8a963cb,West Bengal,Alipurduar,2018,ps_head,sabhapati,MADARIHAT BIRPARA,,MADARIHAT BIRPARA,MADARIHAT BIRPARA,SC,,SC,,SC,6,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,10,"[255, 313.677, 540, 327.677]","PDF points, origin top-left","{""name"": ""MADARIHAT BIRPARA"", ""caste"": """", ""women"": """"}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,women_axis_unstated
553b5d919530072893f4,West Bengal,Alipurduar,2018,ps_deputy_head,sahakari_sabhapati,FALAKATA,,FALAKATA,FALAKATA,SC,WOMEN,SC,1,SCW,6,union_of_positive_reserved_offices,data/wb/gp_source_search/historical_expansion/alipurduar_OfficeBearer_a3ef850d.pdf,0e5a4e266527973820c56229f712cc7f093670ef61179177f61face3369fa734,12,"[255, 288.754, 540, 302.754]","PDF points, origin top-left","{""name"": ""FALAKATA"", ""caste"": ""SC"", ""women"": ""WOMEN""}",visually_transcribed,All five named schedules visually transcribed from source page renders at130dpi; original spellings retained. Embedded OCR is separately preserved.,
