source_path,sha256,cache,pages,reader_status,pages_with_text,tables,semantic_status,seat_records,flagged_seat_or_candidate_records
data/wb/gp_source_search/historical_expansion/nadia_Tarapur_d8d660c2.pdf,a400cbf6201e85a51890710a810aec406aa7065854836c13591cd05bc883ead8,data/wb/derived/native/a400cbf6201e85a51890710a810aec406aa7065854836c13591cd05bc883ead8.json,2,pdfplumber_page_count_reconciled,2,3,nadia:parsed,7,0
data/wb/gp_source_search/historical_expansion/nadia_Tatla-II_93e73760.pdf,773c5da77f461df392ed8da2a434d7ab7538fc7062ef79680414a21bfb304c79,data/wb/derived/native/773c5da77f461df392ed8da2a434d7ab7538fc7062ef79680414a21bfb304c79.json,2,pdfplumber_page_count_reconciled,2,3,nadia:parsed,16,16
data/wb/gp_source_search/historical_expansion/nadia_Tatla-I_702c0ed1.pdf,34a6a76d72f5bcbd889ad30bb194f23a5d2cf496063a3842a300721fbd348eea,data/wb/derived/native/34a6a76d72f5bcbd889ad30bb194f23a5d2cf496063a3842a300721fbd348eea.json,2,pdfplumber_page_count_reconciled,2,3,nadia:parsed,13,13
data/wb/gp_source_search/historical_expansion/nadia_Tehatta_d0cc01dc.pdf,e83f6349be62f5e8315abdc7622a948d994393383ee377e3a825808e141a4cbc,data/wb/derived/native/e83f6349be62f5e8315abdc7622a948d994393383ee377e3a825808e141a4cbc.json,2,pdfplumber_page_count_reconciled,2,2,nadia:parsed,17,0
data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,data/wb/derived/native/739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9.json,7,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/gp_source_search/historical_expansion/s24pgs_267-SEC-Form1D-Sabhadhipati_ReservationFO_834b6a56.pdf,08d7b1fb879fc3799edbf725f8b7023e9f9c8e203b04e44de7d3d44c6954abbb,data/wb/derived/native/08d7b1fb879fc3799edbf725f8b7023e9f9c8e203b04e44de7d3d44c6954abbb.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,data/wb/derived/native/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973.json,12,pdfplumber_page_count_reconciled,12,0,semantic_parser_not_applied,0,0
data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,data/wb/derived/native/2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33.json,6,pdfplumber_page_count_reconciled,6,0,semantic_parser_not_applied,0,0
data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,data/wb/derived/native/aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b.json,12,pdfplumber_page_count_reconciled,12,0,semantic_parser_not_applied,0,0
data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Upa_Pradhan_1_50f5d7f2.pdf,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,data/wb/derived/native/38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba.json,6,pdfplumber_page_count_reconciled,6,0,semantic_parser_not_applied,0,0
data/wb/gp_source_search/summaries/cooch_behar_2023020711.pdf,244123b2defca821890e0fcdfe22f850878651807cbbf76e6c714214ea1fc0fb,data/wb/derived/native/244123b2defca821890e0fcdfe22f850878651807cbbf76e6c714214ea1fc0fb.json,1,pdfplumber_page_count_reconciled,1,1,semantic_parser_not_applied,0,0
data/wb/gp_source_search/summaries/cooch_behar_2023020713.pdf,70735151967b0d420a8c7508a9c22bfe2f9be3ba0042fac510a4d073b363017f,data/wb/derived/native/70735151967b0d420a8c7508a9c22bfe2f9be3ba0042fac510a4d073b363017f.json,1,pdfplumber_page_count_reconciled,1,1,semantic_parser_not_applied,0,0
data/wb/gp_source_search/summaries/cooch_behar_2023020714.pdf,9084e88feda8537a1d991cad2f8ce735e4a26c8710fd6817ae84dbe6ec6e76ce,data/wb/derived/native/9084e88feda8537a1d991cad2f8ce735e4a26c8710fd6817ae84dbe6ec6e76ce.json,1,pdfplumber_page_count_reconciled,1,1,semantic_parser_not_applied,0,0
