district,host,term,likely,url,timestamp,mimetype
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in/images/04_09_2016-village_panchayat_01.jpg,20190321134950,image/jpeg
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in/images/11793332126_76191a872b_k.jpg,20190321134941,image/jpeg
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in/images/election-list.jpg,20190321134928,image/jpeg
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in/notice/2020/CZN201APD-II-3.pdf,20200928090534,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in/notice/2020/note161a.pdf,20200928074327,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in/notice/2020/note161b.pdf,20200922174709,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in/tender/2020/nitpooffice161020.pdf,20201028103715,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/AT_A_GLANCE.pdf,20180412191627,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/CONSTITUENCY.pdf,20180412191631,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/Contact.pdf,20180517114115,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/DC_RC_COUNTING_VENUE.pdf,20180517113941,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/OfficeBearer.pdf,20180412195129,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/POLLING_STATIONS.pdf,20180412191637,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/PanchayetElection02042018.pdf,20180517115111,application/pdf
Alipurduar,alipurduar.gov.in,2018,True,http://alipurduar.gov.in:80/PanchayatGeneralElection2018/SECTOR_OFFICERS.pdf,20180412191658,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in:80/admitcards/PANCHAKARMATECHNICIAN.pdf,20181105012458,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in:80/election/FS_SST_VST_MCC.pdf,20171116100951,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in:80/election/doc/2018/elec2018.pdf,20181024185137,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in:80/election/upload_2019/DEO_ADM_Details.pdf,20190214144436,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in:80/election/upload_2019/ERO_2019.pdf,20191024014819,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://alipurduar.gov.in:80/election/upload_2019/UpdatedBLOlist%202019.pdf,20191023232729,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/10Kumargram.pdf,20181024144525,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/11Kalchini.pdf,20180517110953,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/12Alipurduars.pdf,20180619153150,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/13Falakata.pdf,20181222164621,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/14Madarihat.pdf,20190712010913,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/AnnexureIIIBENG_APD.pdf,20181024114642,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/election/2018/AnnexureIIIENG_APD.pdf,20181024085524,application/pdf
Alipurduar,alipurduar.gov.in,2018,False,http://www.alipurduar.gov.in:80/forms/Minority/1.pdf,20180508123414,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-1.zip,20071019061152,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-2.zip,20071019034504,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-3.zip,20071019034106,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-4.zip,20071019034218,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-5.zip,20071019034434,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-6.zip,20071019034150,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-7.zip,20071019061204,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/BACK-8.zip,20071019061138,application/x-zip-compressed
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/Bardhaka_bhata.pdf,20071019034240,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/Baydhab_bhata.pdf,20071019034400,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/ELECTION_FORM8.pdf,20071019061109,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/ELECTION_FORM8A.pdf,20071019034301,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/Election_form6.pdf,20071019034135,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/Ration_Form1.pdf,20071019061125,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/Ration_Form2.pdf,20071019034421,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/Ration_Form3.pdf,20071019034339,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in/FORMS/akham_bhata.pdf,20071019034320,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Election/ELECTION_FORM8.pdf,20100524233913,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Election/ELECTION_FORM8A.pdf,20100524234538,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Election/Election_form6.pdf,20100524234543,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/PDS/Ration_Form1.pdf,20100524234549,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/PDS/Ration_Form2.pdf,20100524234602,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/PDS/Ration_Form3.pdf,20100524233917,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/Bardhaka_bhata.pdf,20100524234619,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/Baydhab_bhata.pdf,20100524233955,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/Class8_handicapped_75.PDF,20100524234627,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/Destitute_education_75.PDF,20100524234655,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/Loan_application.PDF,20100524234717,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/akham_bhata.pdf,20100524234807,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/arificial_limb_75.PDF,20100524234003,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/FORMS/Scan_Social_Welfare/orphan_75.PDF,20100524234033,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/Application_format_230209.pdf,20090319190137,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/ICDS_300610.PDF,20101011165842,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/Labour_140910.PDF,20101011165935,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/Notice_020309.pdf,20090319190143,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/Notice_Midday_170610.PDF,20101011165938,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/PnRD_Exam_201009.PDF,20091116084237,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/appli_format_020309.pdf,20090319192255,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/bankura_zp_030810.PDF,20101011165943,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/youth_230810.PDF,20101011171002,application/pdf
Bankura,bankura.gov.in,2008,True,http://bankura.gov.in:80/Results/Panchayat/zp_230810.PDF,20101011171032,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/Rsvy/Tender/Election_260410.PDF,20100613154239,application/pdf
Bankura,bankura.gov.in,2008,False,http://bankura.gov.in:80/rsvy/Tender/Election_161210.PDF,20101226194741,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/ECI_guidelines_260214.pdf,20140807131313,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/247_saltora_2014.jpg,20140807051209,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/248_chhatna_2014.jpg,20140807035233,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/249_ranibandh_2014.jpg,20140807043025,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/250_raipur_2014.jpg,20140807012517,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/251_taldangra_2014.jpg,20140807034913,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/252_bankura_2014.jpg,20140807023509,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/253_barjora_2014.jpg,20140807035756,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/254_onda_2014.jpg,20140807041413,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/255-bishnupur_2014.jpg,20140807044544,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/256_kotulpur_2014.jpg,20140807041201,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/257_indus_sc_2014.jpg,20140807013723,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/258_sonamukhi_2014.jpg,20140807024635,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/36_and_37_pcs.JPG,20140807110438,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/36_and_37_pcs_logo.jpg,20140714122401,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/36_pc.JPG,20140807092338,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/36_pc_logo.jpg,20140714133050,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/37_pc.JPG,20140807091551,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Election_Maps/37_pc_logo.jpg,20140714132313,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Eroll_PS_Info.pdf,20140702070516,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/GE_2014_05032014.pdf,20140807125210,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Instructions_210314.pdf,20140807123642,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/LOR.pdf,20140702004040,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/MCC_Complaint_status.pdf,20140702005936,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/MCC_EEM_Media_Cell.pdf,20140702021737,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/MCC_total.pdf,20140702010407,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Observer_bengali_230414.PDF,20140702005333,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/PP_Law_Order.pdf,20140702021117,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/SVEEP.pdf,20140702070522,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Status_Electricity_at_PS.pdf,20140702005831,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/Telephone_directory.pdf,20140702010431,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/VotersSlip_210314.pdf,20140807122213,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/assembly_wise_breakup.pdf,20140702013448,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/images/bg.jpg,20140714114619,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/images/complain.jpg,20140626085116,image/jpeg
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/notification_434.pdf,20140807121612,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/LokSabha_Election/observer_english_230414.PDF,20140702010552,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/135-SEC.PDF,20140327132123,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/159-SEC.PDF,20140327133008,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/1655-SEC.PDF,20140327143652,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/1776-SEC.PDF,20140327141813,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/181-SEC.PDF,20140327133021,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/230-SEC.PDF,20140327142021,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/231-SEC.PDF,20140327143755,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/267-SEC.PDF,20140327135527,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/28-SEC.PDF,20140327142148,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/289-SEC.PDF,20140327141931,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/298-SEC.PDF,20140327143835,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/309-SEC.PDF,20140327144130,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/35-PE.PDF,20140327142654,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/377-SEC.PDF,20140327133924,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/397-SEC-01.PDF,20140327143758,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/397-SEC.PDF,20140327134702,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/77-SEC.PDF,20140327143252,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/90-SEC.PDF,20140327143546,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/94-SEC.PDF,20140327140512,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/Declaration%20File.pdf,20140327141221,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/Order-405-SEC-3E-25-2013.pdf,20140327132902,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/Order-406-SEC-5P-15-2013.pdf,20140327144118,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/Order-438-SEC-1S-13-2008.pdf,20140327143839,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/Order-439-SEC-1S-13-2008%20to%20Janata%20Dal(U).pdf,20140327141929,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/Order-440-SEC-1S-13-2008%20to%20AIUDF.pdf,20140327144200,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Conduct_of_Election/SBCW-30-13.PDF,20140327133224,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1492-SEC.PDF,20140327140908,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1493-SEC.PDF,20140327134208,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1581-SEC.PDF,20140327143720,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1582-SEC.PDF,20140327132448,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1652-SEC.PDF,20140327142114,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1653-SEC.PDF,20140327143721,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1751-SEC.PDF,20140327141228,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1765-SEC.PDF,20140327133528,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1769-SEC.PDF,20140327140640,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1780-SEC.PDF,20140327143845,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1787-SEC.PDF,20140327143037,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1815-SEC.PDF,20140327133837,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1832-SEC.PDF,20140327144018,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/1856-SEC.PDF,20140327133215,application/pdf
Bankura,bankura.gov.in,2013,True,"http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/372,%20354-SEC.PDF",20140327143732,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/5253-PN.PDF,20140327141416,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/5485-PN.PDF,20140327132854,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/5549-PN.PDF,20140327141216,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/82-SEC.PDF,20140327143847,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/POPULATION.PDF,20140327142406,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Delimitation_Reservation/PROVISION%20POPULATION.PDF,20140327133918,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Final_Nomination_Report_050613.xls,20140327144250,application/vnd.ms-excel
Bankura,bankura.gov.in,2013,True,"http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/209,%20OFFICE%20GAZETTE-SEC.PDF",20140327134416,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/399-SEC.PDF,20140327144218,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/40-SEC.PDF,20140327132501,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/5749-SEC.PDF,20140327144110,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/7352-SEC.PDF,20140327143837,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/83-SEC.PDF,20140327141046,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in/Panchayat_Election/Office_bearer_reservation/Notification%20Gazette.PDF,20140327133057,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/SECC-2011/SECC-Draft%20pub_claims_objection%20forms.zip,20140711190356,application/x-zip-compressed
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/Schemes/Agri_OldAge_pension_Appl_form_040413.PDF,20140327143917,application/pdf
Bankura,bankura.gov.in,2013,False,http://bankura.gov.in/Schemes/Kisan_appl_form.PDF,20140327144256,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Accounts_Clerk_List.PDF,20131021162255,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/BCWD_Recr_120813.pdf,20130902172436,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/CMOH_260213.pdf,20131021162302,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/CMOH_NOT_appl_121213.PDF,20131228033834,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Clerk_cum_Typist_List.PDF,20131021162306,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Court_Res2_220313.PDF,20131021162310,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Court_Res_220313.PDF,20131021162315,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DPLO_1_260912.PDF,20131021145107,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DPLO_2_260912.PDF,20131021162320,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DPRDO_140213.PDF,20131021162325,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_1_180213.PDF,20131021162331,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_250213.PDF,20131021162842,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_2_180213.PDF,20131021162846,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_3_180213.PDF,20131021162851,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_4_180213.PDF,20131021145112,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_Engg_150513.PDF,20131021162858,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_Live_150513.PDF,20131021162901,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_Micro_150513.PDF,20131021145116,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_N_150513.PDF,20131021145122,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_P_150513.PDF,20131021145127,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/DRDC_SW_150513.PDF,20131021145133,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Eligible_candidates.pdf,20131021162917,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Executive_Assiatant_List.PDF,20131021162919,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Fisheries_090114.pdf,20140123195035,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/GR_D_260913.PDF,20131021164338,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/ICDS_NOT_210812.PDF,20131021145139,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Kanya_engg_100114.PDF,20140124012819,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/LDC_260913.PDF,20131021145145,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Labour_Gen_011110.PDF,20131021145155,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Labour_SC_011110.PDF,20131021164347,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/Labour_ST_011110.PDF,20131021164350,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/MIS_Engagement_040710.PDF,20131021164359,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/NREGA_120811.pdf,20131021152138,application/pdf
Bankura,bankura.gov.in,2013,True,http://bankura.gov.in:80/Results/Panchayat/NREGA_Merit_list_010911.pdf,20131021152148,application/pdf
