source_sha256,source_page,source_path,district,election_year,document_reference_year,content_kind,stage,inventory_scopes,native_page_extracted,native_text_characters,native_tables,parsers,parser_evidence,ward_ocr_state,base_ocr_state,routing_status
2170abe160fa902e8021e93bd4c4394c67be197132487be8252fd190da32287a,4,data/wb/gp_source_search/historical_expansion/nadia_FORM-A_Dhubulia-I_7f4056af.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,645,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
21a7c150b832dd0fb312f69e55fbf255598bc7efbec1983ea8cb4528976d4b78,1,data/wb/gp_source_search/historical_expansion/nadia_Dakshinpara-II_2ab64782.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1281,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
21a7c150b832dd0fb312f69e55fbf255598bc7efbec1983ea8cb4528976d4b78,2,data/wb/gp_source_search/historical_expansion/nadia_Dakshinpara-II_2ab64782.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1316,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
223116f5e34c72d88739a00aa548eac0cc57e1f08216558f4fc9e2dcb9b86a1c,1,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IA.PDF,Alipurduar,2018,,gp_ps_zp_results,results,gp_source_search,True,721,0,alipurduar_2018,"[{""parser"": ""alipurduar_2018"", ""status"": ""not_gp_detail"", ""audit"": ""data/wb/derived/alipurduar_2018/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2238be788015349cceb11c9fe300c58a663bb6353cc36f1f82e63f0f06932344,1,data/wb/gp_source_search/historical_expansion/nadia_FORM-A_Nawpara-I_09c10d0a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1491,0,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2238be788015349cceb11c9fe300c58a663bb6353cc36f1f82e63f0f06932344,2,data/wb/gp_source_search/historical_expansion/nadia_FORM-A_Nawpara-I_09c10d0a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1269,2,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2238be788015349cceb11c9fe300c58a663bb6353cc36f1f82e63f0f06932344,3,data/wb/gp_source_search/historical_expansion/nadia_FORM-A_Nawpara-I_09c10d0a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1096,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2238be788015349cceb11c9fe300c58a663bb6353cc36f1f82e63f0f06932344,4,data/wb/gp_source_search/historical_expansion/nadia_FORM-A_Nawpara-I_09c10d0a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,621,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2246afbeeda9b9093e34db3cd80c4f976e2c14a4ba161d09d27ac354d065b5b9,1,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_SITAI II.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
2246afbeeda9b9093e34db3cd80c4f976e2c14a4ba161d09d27ac354d065b5b9,2,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_SITAI II.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
2246afbeeda9b9093e34db3cd80c4f976e2c14a4ba161d09d27ac354d065b5b9,3,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_SITAI II.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
2246afbeeda9b9093e34db3cd80c4f976e2c14a4ba161d09d27ac354d065b5b9,4,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_SITAI II.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,1,data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,South 24 Parganas,2018,,gp_deputy,final,gp_source_search,True,2081,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,2,data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,South 24 Parganas,2018,,gp_deputy,final,gp_source_search,True,961,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,3,data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,South 24 Parganas,2018,,gp_deputy,final,gp_source_search,True,972,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,4,data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,South 24 Parganas,2018,,gp_deputy,final,gp_source_search,True,933,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,5,data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,South 24 Parganas,2018,,gp_deputy,final,gp_source_search,True,1127,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,6,data/wb/gp_source_search/historical_expansion/s24pgs_643_Form-1B_Upa-Pradhan_1_752bf64d.pdf,South 24 Parganas,2018,,gp_deputy,final,gp_source_search,True,847,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
22820323627bc062f8282f051a6fd44592e1901ddb7b7cc5669ca25521d18eba,1,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Sitalkuchi.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,21,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
22820323627bc062f8282f051a6fd44592e1901ddb7b7cc5669ca25521d18eba,2,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Sitalkuchi.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,21,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
22820323627bc062f8282f051a6fd44592e1901ddb7b7cc5669ca25521d18eba,3,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Sitalkuchi.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,21,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,1,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1360,2,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1420,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2316bd70e37d0e5b45f7ec20fd493fc15b5be28812f8f20d3cb7d7c5ce62e731,1,data/wb/gp_source_search/historical_expansion/nadia_FormASHIBGP_e587eac1.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1289,2,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
2316bd70e37d0e5b45f7ec20fd493fc15b5be28812f8f20d3cb7d7c5ce62e731,2,data/wb/gp_source_search/historical_expansion/nadia_FormASHIBGP_e587eac1.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,882,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
233b187b68983d81217b65fba76de2d582badf9cd99128583347f545c3d5074d,1,data/wb/gp_source_search/historical_expansion/nadia_Digh_50a98dda.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1637,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
233b187b68983d81217b65fba76de2d582badf9cd99128583347f545c3d5074d,2,data/wb/gp_source_search/historical_expansion/nadia_Digh_50a98dda.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1195,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,0,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,735,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1570,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,735,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,7,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1376,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1739,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1580,2,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,10,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1580,3,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,11,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,985,3,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,12,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1388,2,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,13,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,1263,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,14,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,40,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,15,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2364,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,16,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2249,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,17,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,678,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""source_control"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,18,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,622,2,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,19,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,111,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,20,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,763,1,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,21,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,13,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,22,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,23,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,24,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,25,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,26,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,27,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,Nadia,2013,,gp_reservation_and_election_handbook,mixed,gp_source_search,True,2,0,nadia_2013_handbook,"[{""parser"": ""nadia_2013_handbook"", ""status"": ""native_evidence_only_not_semantically_parsed"", ""audit"": ""data/wb/derived/nadia_2013_handbook/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
