1 2 3
MANGALORE PANCHAYAT UNION Contd
52 Mangulam General
53 Malaiyanur General
54 Pasar General
55 Navalur General
56 Nedungulam General
57 Rettakurichi General
58 Orangur General
59 Panaiyandur General
60 Pattakurichi General
61 Pattur General
62 Vallimaduram General
63 Sitheri General
64 Sirupakkam General
65 Vadapathy General
66 Ivanur General
