1 2 3
Rajapalayam Panchayat Union (Contd.)
26 Nallamanaickenpatti General
27 Muthusamypuram General
28 Muhavoor General
29 Melapattamkarisalkulam General
30 Meenakshipuram General
31 Kuruchiyarpatti General
32 Krishnapuram General
33 Korukkampatti General
34 Ganapathisundaranatchiyarpuram General
35 Chokkanathanputhur General
36 Chatrapatti General
