file,url,requested_capture,archive_url,retrieved_at,status,bytes,sha256
bankura_f0b7d94bb4.xls,http://www.bankura.nic.in/Panchayat_Election/Final_Nomination_Report_050613.xls,20130627105314,https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Final_Nomination_Report_050613.xls,2026-09-07T08:02:50.754249+00:00,404 Client Error: NOT FOUND for url: https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Final_Nomination_Report_050613.xls,,
bankura_9840f10e5e.pdf,http://www.bankura.nic.in/Panchayat_Election/Office_bearer_reservation/Notification%20Gazette.PDF,20130627105314,https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Office_bearer_reservation/Notification%20Gazette.PDF,2026-09-07T08:03:02.561249+00:00,404 Client Error: NOT FOUND for url: https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Office_bearer_reservation/Notification%20Gazette.PDF,,
bankura_70d6f7db96.pdf,"http://www.bankura.nic.in/Panchayat_Election/Office_bearer_reservation/209,%20OFFICE%20GAZETTE-SEC.PDF",20130627105314,"https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Office_bearer_reservation/209,%20OFFICE%20GAZETTE-SEC.PDF",2026-09-07T08:03:12.905083+00:00,"HTTP 503 after retries: https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Office_bearer_reservation/209,%20OFFICE%20GAZETTE-SEC.PDF",,
bankura_6e9123d802.pdf,http://www.bankura.nic.in/Panchayat_Election/Delimitation_Reservation/POPULATION.PDF,20130627105314,https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Delimitation_Reservation/POPULATION.PDF,2026-09-07T08:03:23.290434+00:00,404 Client Error: NOT FOUND for url: https://web.archive.org/web/20130627105314id_/http://www.bankura.nic.in/Panchayat_Election/Delimitation_Reservation/POPULATION.PDF,,
malda_696e786383.pdf,http://malda.nic.in/panchayat2013/Old-Malda.pdf,20140706035712,https://web.archive.org/web/20140706035712if_/http://malda.nic.in/panchayat2013/Old-Malda.pdf,2026-09-07T08:03:35.631885+00:00,downloaded,10212429,b056d8882717e8ac47cc5b365a45ca9084c96a34d874a77fa9bcfa2bff42ef43
malda_13ce5aaea6.pdf,http://malda.nic.in/panchayat2013/Ratua-II.pdf,20140706020525,https://web.archive.org/web/20140706020525id_/http://malda.nic.in/panchayat2013/Ratua-II.pdf,2026-09-07T08:03:42.264832+00:00,HTTP 503 after retries: https://web.archive.org/web/20140706020525id_/http://malda.nic.in/panchayat2013/Ratua-II.pdf,,
