file,url,sha256,bytes,kind,role
raw/7570e8c2f8d95a31.html,http://web.archive.org/web/20040708110758id_/http://nadia.nic.in:80/P___rd/p___rd.html,5ea4f4a2884f2188a71251f182cf3a080cffa710fbc63fb97e2c549db56a45fc,72861,district_panchayati_raj_profile,verification_only_aggregate_gp_universe
raw/agy_court_47825893.md,https://indiankanoon.org/doc/47825893/,798eda274457c6bdf89503a0ec002447936b61ac4ccfc71bf5abc61b25e25faa,40783,judgment_text,curated_office_statement_cycle_inferred
raw/agy_court_44528410.md,https://indiankanoon.org/doc/44528410/,1277e8d2da499b1a47216c6d1befed59703368dbec509e58a9c4debcad098749,61941,judgment_text,curated_office_statement_cycle_inferred
raw/992572159322eb1c.json,"http://web.archive.org/cdx/search/cdx?url=bankura.nic.in/*&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&to=2007&limit=10000&showResumeKey=true",b20fac8b104a5447fe70c979fbaf05eef35971fea3809f85d9e7edb2e1d34307,10995,research_reference_or_search_index,not_counted
raw/e518d7762146221a.json,"http://web.archive.org/cdx/search/cdx?url=coochbehar.nic.in/*&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&to=2007&limit=10000&showResumeKey=true",6f1d615270a2d2f13c564286eec8bf3d67fe5409b70b9d8070e69a40040d822b,63651,research_reference_or_search_index,not_counted
raw/e0cdf7d9962d5580.json,"http://web.archive.org/cdx/search/cdx?url=malda.nic.in/*&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&to=2007&limit=10000&showResumeKey=true",8618ae046c4a9dc3f8359e98d58bf467c8480f7440e0062971d178440279d31d,11172,research_reference_or_search_index,not_counted
raw/df291771d838df26.json,"http://web.archive.org/cdx/search/cdx?url=murshidabad.nic.in/*&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&to=2007&limit=10000&showResumeKey=true",b24cf72640ec79a2708618a9e0cf9cf5ff37b58a4a4f18dd4e98c4978a0da9d7,28071,research_reference_or_search_index,not_counted
raw/1b12f337c8aab2bc.json,"http://web.archive.org/cdx/search/cdx?url=north24parganas.nic.in/*&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&to=2007&limit=10000&showResumeKey=true",dba13d53b6f85ca3dc8cf7ad4edecb745cd9f3debd97ab1abe874e8feec0fc04,7013,research_reference_or_search_index,not_counted
raw/cc98b56977ce3bed.pdf,http://web.archive.org/web/20040830154549id_/http://malda.nic.in/BAMANGOLA.PDF,601c5e0406e61aa1eb91fd11bad88463354dba1540f9e18bdf4e26e3d35f1b6a,172129,block_map,excluded_no_reservation_fields
raw/2a127b4cb67ca020.pdf,http://web.archive.org/web/20040830154608id_/http://malda.nic.in/CHANCHAL-I.PDF,2f25053146a1217502371eadf6d0ec72a1d12a15efd95d5478df3be4266d5ef0,126764,block_map,excluded_no_reservation_fields
raw/b65766de104a2ca6.json,"http://web.archive.org/cdx/search/cdx?url=jalpaiguri.nic.in/*&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&to=2007&limit=10000&showResumeKey=true",e5c099444b38222bdd24188f5d2aff473fa36bd653f3913c9abfd64d615ab308,9268,research_reference_or_search_index,not_counted
raw/8f606e5f6f7153e7.html,http://web.archive.org/web/20030517185228id_/http://coochbehar.nic.in/HTMfiles/Cooch_Behar1_Block.html,37098d027a7465765940c58a3413dc2dae45a970bf7057b616a5dab54f7bdc46,51979,block_profile,excluded_no_reservation_fields
raw/aa01fa480bf429fa.html,http://web.archive.org/web/20040905192014id_/http://coochbehar.nic.in/HTMfiles/zp_ataglance.html,dbbb7b834615362470e099dc86558aeda3353b27b8c46ea49a1ca35b89bf719f,53145,zilla_parishad_profile,excluded_wrong_tier
raw/95aebee792300836.html,http://web.archive.org/web/20040407030255id_/http://north24parganas.nic.in/zilla.html,5409560cd6983610ed12a3233701dacfe41c2d4f82c55436a3414137322e1ace,6897,zilla_parishad_page,excluded_no_gp_reservation_fields
raw/bddca79829660ecc.html,http://web.archive.org/web/20030105134518id_/http://www.murshidabad.nic.in/statistics.htm,acdc18db6907f7a5457b3dd73c9fedeb851dc4456656d379feb10a4c6c8a9807,214697,district_statistics,verification_only_aggregate_gp_universe
raw/1a1f57a32b1f8c9d.html,https://www.courtkutchehry.com/judgements/1131860/pdf/,b8faaafde0dbfa1db5414f5b4eb8999e01c3537df4887925284bfb8664e9dc35,13579,login_page,excluded_not_judgment_content
raw/4c57614d02a35bc5.dta,https://raw.githubusercontent.com/in-rolls/beaman/main/data/powerful_women_in_india_pradhan_survey.dta,21e43713c927e49d6e9a581b9448debfa05dad89578b06361f03268752202689,3299408,research_microdata_pradhan_survey,named_gp_followup_officeholder_and_public_goods;not_additional_reservation_roster
