source,source_gp_id,district,block_raw,gp_raw,office,reported_period,source_file,source_sha256,raw_women,reserved_women,raw_sc,reserved_sc,raw_st,reserved_st,election_year,year_evidence,flags,eligible_within_source_strict,name_key,raw_AA0_2b,raw_year,raw_year_2,raw_year_888,raw_prev_year,raw_prev_year_888_1,raw_prev_year_888_2,raw_comments,cross_source_conflict,eligible_after_exact_name_audit
cd,29,Birbhum,LABHPUR,THIBA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|THIBA,,,,,,,,,False,True
cd,30,Birbhum,NANOOR,BARAH-SAOTA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|BARAHSAOTA,,,,,,,,,False,True
cd,31,Birbhum,NANOOR,CHARKALGRAM,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|CHARKALGRAM,,,,,,,,,False,True
cd,32,Birbhum,NANOOR,CHANDIDAS NANOOR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|CHANDIDASNANOOR,,,,,,,,,False,True
cd,33,Birbhum,NANOOR,DASKALGRAM-KAREYA-I,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|DASKALGRAMKAREYAI,,,,,,,,,False,True
cd,34,Birbhum,NANOOR,DASKALGRAM-KAREYA-II,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|DASKALGRAMKAREYAII,,,,,,,,,False,True
cd,35,Birbhum,NANOOR,JALUNDI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|JALUNDI,,,,,,,,,False,True
cd,36,Birbhum,NANOOR,KIRNAHAR-I,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|KIRNAHARI,,,,,,,,,False,True
cd,37,Birbhum,NANOOR,KIRNAHAR II,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|KIRNAHARII,,,,,,,,,False,True
cd,38,Birbhum,NANOOR,NAWANGAR KADDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|NAWANGARKADDA,,,,,,,,,False,True
cd,39,Birbhum,NANOOR,THUPSARA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|THUPSARA,,,,,,,,,False,True
cd,40,Birbhum,NANOOR,UCHKARAN,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,NANOOR|UCHKARAN,,,,,,,,,False,True
cd,41,Birbhum,DUBRAJPUR,BALIJURI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|BALIJURI,,,,,,,,,False,True
cd,42,Birbhum,DUBRAJPUR,CHINPAI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|CHINPAI,,,,,,,,,False,True
cd,43,Birbhum,DUBRAJPUR,GOHALIARA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|GOHALIARA,,,,,,,,,False,True
cd,44,Birbhum,DUBRAJPUR,HETAM PUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|HETAMPUR,,,,,,,,,False,True
cd,45,Birbhum,DUBRAJPUR,JASHPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|JASHPUR,,,,,,,,,False,True
cd,46,Birbhum,DUBRAJPUR,LAKSHMINARAYANPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|LAKSHMINARAYANPUR,,,,,,,,,False,True
cd,47,Birbhum,DUBRAJPUR,LOBA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|LOBA,,,,,,,,,False,True
cd,48,Birbhum,DUBRAJPUR,PADUMA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|PADUMA,,,,,,,,,False,True
cd,49,Birbhum,DUBRAJPUR,PARULIA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|PARULIA,,,,,,,,,False,True
cd,50,Birbhum,DUBRAJPUR,SAHAPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|SAHAPUR,,,,,,,,,False,True
cd,51,Birbhum,KHAYRASOL,BABUIJOR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|BABUIJOR,,,,,,,,,False,True
cd,52,Birbhum,KHAYRASOL,BARRA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|BARRA,,,,,,,,,False,True
cd,53,Birbhum,KHAYRASOL,HIJRATPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|HIJRATPUR,,,,,,,,,False,True
cd,54,Birbhum,KHAYRASOL,KENDGARE,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|KENDGARE,,,,,,,,,False,True
cd,55,Birbhum,KHAYRASOL,KHAYRASOL,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|KHAYRASOL,,,,,,,,,False,True
cd,56,Birbhum,KHAYRASOL,LOKEPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|LOKEPUR,,,,,,,,,False,True
cd,57,Birbhum,KHAYRASOL,NAKRAKONDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|NAKRAKONDA,,,,,,,,,False,True
cd,58,Birbhum,KHAYRASOL,PANCHARA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|PANCHARA,,,,,,,,,False,True
cd,59,Birbhum,KHAYRASOL,PARSUNDI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|PARSUNDI,,,,,,,,,False,True
cd,60,Birbhum,KHAYRASOL,RUPASPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|RUPASPUR,,,,,,,,,False,True
cd,61,Birbhum,MAHAMMADBAZAR,ANGARGERIA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|ANGARGERIA,,,,,,,,,False,True
cd,62,Birbhum,MAHAMMADBAZAR,BHARKATA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|BHARKATA,,,,,,,,,False,True
cd,63,Birbhum,MAHAMMADBAZAR,BHUTURA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|BHUTURA,,,,,,,,,False,True
cd,64,Birbhum,MAHAMMADBAZAR,CHARICHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|CHARICHA,,,,,,,,,False,True
cd,65,Birbhum,MAHAMMADBAZAR,DOUCHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|DOUCHA,,,,,,,,,False,True
cd,66,Birbhum,MAHAMMADBAZAR,GONPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|GONPUR,,,,,,,,,False,True
cd,67,Birbhum,MAHAMMADBAZAR,HINGLO,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|HINGLO,,,,,,,,,False,True
cd,68,Birbhum,MAHAMMADBAZAR,KAPISTHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|KAPISTHA,,,,,,,,,False,True
cd,69,Birbhum,MAHAMMADBAZAR,MAHAMMADBAZAR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|MAHAMMADBAZAR,,,,,,,,,False,True
cd,70,Birbhum,MAHAMMADBAZAR,PURANAGRAM,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|PURANAGRAM,,,,,,,,,False,True
cd,71,Birbhum,MAHAMMADBAZAR,RAMPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|RAMPUR,,,,,,,,,False,True
cd,72,Birbhum,MAHAMMADBAZAR,SEKEDDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|SEKEDDA,,,,,,,,,False,True
cd,73,Birbhum,RAJNAGAR,BHABANIPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,RAJNAGAR|BHABANIPUR,,,,,,,,,False,True
cd,74,Birbhum,RAJNAGAR,CHANDRAPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,RAJNAGAR|CHANDRAPUR,,,,,,,,,False,True
cd,75,Birbhum,RAJNAGAR,GANGMURI-JAIPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,RAJNAGAR|GANGMURIJAIPUR,,,,,,,,,False,True
cd,76,Birbhum,RAJNAGAR,RAJNAGAR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,RAJNAGAR|RAJNAGAR,,,,,,,,,False,True
cd,77,Birbhum,RAJNAGAR,TANTIPARA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,RAJNAGAR|TANTIPARA,,,,,,,,,False,True
