source_cd,source_gp_id_cd,district_cd,block_raw_cd,gp_raw_cd,office_cd,reported_period_cd,source_file_cd,source_sha256_cd,raw_women_cd,reserved_women_cd,raw_sc_cd,reserved_sc_cd,raw_st_cd,reserved_st_cd,election_year_cd,year_evidence_cd,flags_cd,eligible_within_source_strict_cd,name_key,raw_AA0_2b_cd,raw_year_cd,raw_year_2_cd,raw_year_888_cd,raw_prev_year_cd,raw_prev_year_888_1_cd,raw_prev_year_888_2_cd,raw_comments_cd,source_beaman,source_gp_id_beaman,district_beaman,block_raw_beaman,gp_raw_beaman,office_beaman,reported_period_beaman,source_file_beaman,source_sha256_beaman,raw_women_beaman,reserved_women_beaman,raw_sc_beaman,reserved_sc_beaman,raw_st_beaman,reserved_st_beaman,election_year_beaman,year_evidence_beaman,flags_beaman,eligible_within_source_strict_beaman,raw_AA0_2b_beaman,raw_year_beaman,raw_year_2_beaman,raw_year_888_beaman,raw_prev_year_beaman,raw_prev_year_888_1_beaman,raw_prev_year_888_2_beaman,raw_comments_beaman,name_match,conflict_women,conflict_sc,conflict_st,any_conflict
cd,41,Birbhum,DUBRAJPUR,BALIJURI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|BALIJURI,,,,,,,,,beaman,83,Birbhum,DUBRAJPUR,Balijuri,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,78,1,,,1,,,,both,False,False,False,False
cd,42,Birbhum,DUBRAJPUR,CHINPAI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|CHINPAI,,,,,,,,,beaman,84,Birbhum,DUBRAJPUR,Chinpai,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,79,1,,,1,,,,both,False,False,False,False
cd,43,Birbhum,DUBRAJPUR,GOHALIARA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|GOHALIARA,,,,,,,,,beaman,85,Birbhum,DUBRAJPUR,Gohaliara,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,80,1,,,1,,,,both,False,False,False,False
cd,44,Birbhum,DUBRAJPUR,HETAM PUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|HETAMPUR,,,,,,,,,beaman,86,Birbhum,DUBRAJPUR,Hetampur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,81,1,,,1,,,,both,False,False,False,False
cd,45,Birbhum,DUBRAJPUR,JASHPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|JASHPUR,,,,,,,,,beaman,87,Birbhum,DUBRAJPUR,Jashpur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,82,1,,,1,,,,both,False,False,False,False
cd,46,Birbhum,DUBRAJPUR,LAKSHMINARAYANPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|LAKSHMINARAYANPUR,,,,,,,,,beaman,88,Birbhum,DUBRAJPUR,Lakshmi Narayanpur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,83,1,,,1,,,,both,False,False,False,False
cd,47,Birbhum,DUBRAJPUR,LOBA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|LOBA,,,,,,,,,beaman,89,Birbhum,DUBRAJPUR,Loba,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,84,1,,,1,,,,both,False,False,False,False
cd,48,Birbhum,DUBRAJPUR,PADUMA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|PADUMA,,,,,,,,,beaman,90,Birbhum,DUBRAJPUR,Paduma,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,85,1,,,1,,,,both,False,False,False,False
cd,49,Birbhum,DUBRAJPUR,PARULIA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|PARULIA,,,,,,,,,beaman,91,Birbhum,DUBRAJPUR,Parulia,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,1,True,1998,explicit_1998_to_2003,,True,86,1,,,1,,,,both,False,False,False,False
cd,50,Birbhum,DUBRAJPUR,SAHAPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,DUBRAJPUR|SAHAPUR,,,,,,,,,beaman,92,Birbhum,DUBRAJPUR,Sahapur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,87,1,,,1,,,,both,False,False,False,False
cd,10,Birbhum,ILLAMBAZAR,BATIKAR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|BATIKAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,ILLAMBAZAR|BATIKOR,,,,,,,,,beaman,10,Birbhum,ILLAMBAZAR,Batikor,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,within_1998_term_inferred,within_1998_term_inferred,False,10,1,,,888,1998,2002,"After loosing in a no confidence motion the Pradhan elected in the 1998 Panchayat elections, Smt. Duli Soren,  stepped down and due to lack of majority in the Panchayat no party could field up a Pradhan after that.",right_only,False,False,False,False
cd,11,Birbhum,ILLAMBAZAR,BILATI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|BILATI,,,,,,,,,beaman,11,Birbhum,ILLAMBAZAR,Bilati,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,11,1,,,1,,,,both,False,False,False,False
cd,12,Birbhum,ILLAMBAZAR,DHARAMPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|DHARAMPUR,,,,,,,,,beaman,12,Birbhum,ILLAMBAZAR,Dharampur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,12,1,,,1,,,,both,False,False,False,False
cd,13,Birbhum,ILLAMBAZAR,GHURISHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|GHURISHA,,,,,,,,,beaman,13,Birbhum,ILLAMBAZAR,Ghurisha,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,13,1,,,1,,,,both,False,False,False,False
cd,14,Birbhum,ILLAMBAZAR,ILLAMBAZAR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,,,,,,,1998,survey_2000_paper_dates_1998_election,missing_reservation,False,ILLAMBAZAR|ILLAMBAZAR,,,,,,,,,beaman,14,Birbhum,ILLAMBAZAR,Illambazar,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,14,1,,,1,,,,both,False,False,False,False
cd,15,Birbhum,ILLAMBAZAR,JOYDEB-KENDULI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,,,,,,,1998,survey_2000_paper_dates_1998_election,missing_reservation,False,ILLAMBAZAR|JOYDEBKENDULI,,,,,,,,,beaman,15,Birbhum,ILLAMBAZAR,Joydeb-Kenduli,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,15,1,,,1,,,,both,False,False,False,False
,,,,,,,,,,,,,,,,,,,ILLAMBAZAR|MONGALDIHI,,,,,,,,,beaman,16,Birbhum,ILLAMBAZAR,Mongaldihi,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,16,1,,,1,,,,right_only,False,False,False,False
cd,16,Birbhum,ILLAMBAZAR,MONGOLDIHI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|MONGOLDIHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,17,Birbhum,ILLAMBAZAR,NANASOLE,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|NANASOLE,,,,,,,,,beaman,17,Birbhum,ILLAMBAZAR,Nanasole,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,1,True,1998,explicit_1998_to_2003,,True,17,1,,,1,,,,both,False,False,False,False
cd,18,Birbhum,ILLAMBAZAR,SIRSA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,ILLAMBAZAR|SIRSA,,,,,,,,,beaman,18,Birbhum,ILLAMBAZAR,Sirsa,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,18,1,,,1,,,,both,False,False,False,False
cd,51,Birbhum,KHAYRASOL,BABUIJOR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|BABUIJOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,52,Birbhum,KHAYRASOL,BARRA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|BARRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,53,Birbhum,KHAYRASOL,HIJRATPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|HIJRATPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,54,Birbhum,KHAYRASOL,KENDGARE,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|KENDGARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,55,Birbhum,KHAYRASOL,KHAYRASOL,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|KHAYRASOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,56,Birbhum,KHAYRASOL,LOKEPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|LOKEPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,57,Birbhum,KHAYRASOL,NAKRAKONDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|NAKRAKONDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,58,Birbhum,KHAYRASOL,PANCHARA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|PANCHARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,59,Birbhum,KHAYRASOL,PARSUNDI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|PARSUNDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,60,Birbhum,KHAYRASOL,RUPASPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,KHAYRASOL|RUPASPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|BABUIJOR,,,,,,,,,beaman,93,Birbhum,KHYARASOL,Babuijor,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,88,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|BARRAH,,,,,,,,,beaman,94,Birbhum,KHYARASOL,Barrah,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,89,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|HAJRATPUR,,,,,,,,,beaman,95,Birbhum,KHYARASOL,Hajratpur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,90,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|KENDGARE,,,,,,,,,beaman,96,Birbhum,KHYARASOL,Kendgare,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,91,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|KHYARASOL,,,,,,,,,beaman,97,Birbhum,KHYARASOL,Khyarasol,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,92,1,,,1,,,,right_only,False,False,False,False
