row_id,state,year,tier,office,district,union_name_raw,union_key,gp_name_raw,gp_name,source_serial,reservation_raw,reservation,caste_reservation,woman_reserved,source_path,source_url,source_sha256,source_page,source_column,source_line,source_bbox,coordinate_system,raw_fragments,union_heading_evidence,notification,notification_date,listing_scope,review_status,quality_flags
5720f79187c2649aeab32d8c,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Valathottam,Valathottam,1,ST(General),ST (General),ST,False,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,2,"[110.99712, 132.8626800000003, 271.81752, 140.18268000000035]","PDF points, top-left origin","[{""line"": 2, ""text"": ""1 Valathottam ST (General)"", ""bbox"": [110.99712, 132.8626800000003, 271.81752, 140.18268000000035], ""cells"": [""1"", ""Valathottam"", ""ST(General)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
5a172d710bbb72fa9dfa5815,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Thimmasamudiram,Thimmasamudiram,2,SC(Women),SC (Women),SC,True,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,3,"[110.99712, 146.06064000000026, 272.23476, 153.3806400000003]","PDF points, top-left origin","[{""line"": 3, ""text"": ""2 Thimmasamudiram SC (Women)"", ""bbox"": [110.99712, 146.06064000000026, 272.23476, 153.3806400000003], ""cells"": [""2"", ""Thimmasamudiram"", ""SC(Women)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
b8746dad40f1c218ceae2160,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Thammanur,Thammanur,3,SC(Women),SC (Women),SC,True,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,4,"[110.99712, 159.25860000000023, 272.23476, 166.57860000000028]","PDF points, top-left origin","[{""line"": 4, ""text"": ""3 Thammanur SC (Women)"", ""bbox"": [110.99712, 159.25860000000023, 272.23476, 166.57860000000028], ""cells"": [""3"", ""Thammanur"", ""SC(Women)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
8a6a7ca7e78cef6cd51a6bbe,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Musaravakkam,Musaravakkam,4,SC(Women),SC (Women),SC,True,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,5,"[110.99712, 172.4565600000002, 272.22744000000006, 179.77656000000025]","PDF points, top-left origin","[{""line"": 5, ""text"": ""4 Musaravakkam SC (Women)"", ""bbox"": [110.99712, 172.4565600000002, 272.22744000000006, 179.77656000000025], ""cells"": [""4"", ""Musaravakkam"", ""SC(Women)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
974554f6fbda51ce42e1c707,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Vishar,Vishar,5,SC(Women),SC (Women),SC,True,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,6,"[110.99712, 185.65452000000016, 272.22744, 192.9745200000002]","PDF points, top-left origin","[{""line"": 6, ""text"": ""5 Vishar SC (Women)"", ""bbox"": [110.99712, 185.65452000000016, 272.22744, 192.9745200000002], ""cells"": [""5"", ""Vishar"", ""SC(Women)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
043029cb0d77294f27a3ad08,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Muthavedu,Muthavedu,6,SC(General),SC (General),SC,False,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,7,"[110.99712, 198.85248000000013, 272.22012, 206.17248000000018]","PDF points, top-left origin","[{""line"": 7, ""text"": ""6 Muthavedu SC (General)"", ""bbox"": [110.99712, 198.85248000000013, 272.22012, 206.17248000000018], ""cells"": [""6"", ""Muthavedu"", ""SC(General)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
d0bf302f105262ff7b074439,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Kilambi,Kilambi,7,SC(General),SC (General),SC,False,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,8,"[110.99712, 212.0504400000001, 272.22012, 219.37044000000014]","PDF points, top-left origin","[{""line"": 8, ""text"": ""7 Kilambi SC (General)"", ""bbox"": [110.99712, 212.0504400000001, 272.22012, 219.37044000000014], ""cells"": [""7"", ""Kilambi"", ""SC(General)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
dcac5f1766b06d26c4b7f4c6,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Elayanarvelur,Elayanarvelur,8,SC(General),SC (General),SC,False,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,9,"[110.99712, 225.24840000000006, 272.22744, 232.5684000000001]","PDF points, top-left origin","[{""line"": 9, ""text"": ""8 Elayanarvelur SC (General)"", ""bbox"": [110.99712, 225.24840000000006, 272.22744, 232.5684000000001], ""cells"": [""8"", ""Elayanarvelur"", ""SC(General)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
63a281f1adc03108499f68cf,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Sirunaiperugal,Sirunaiperugal,9,SC(General),SC (General),SC,False,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,10,"[110.99712, 238.44636000000003, 272.22744, 245.76636000000008]","PDF points, top-left origin","[{""line"": 10, ""text"": ""9 Sirunaiperugal SC (General)"", ""bbox"": [110.99712, 238.44636000000003, 272.22744, 245.76636000000008], ""cells"": [""9"", ""Sirunaiperugal"", ""SC(General)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
a0234d28a2ed7cdd7618482e,Tamil Nadu,2011,gp_head,village_panchayat_president,KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,Kavanthandalam,Kavanthandalam,10,SC(General),SC (General),SC,False,data/source_search/early_heads/raw/tn_1_58_2011_318_en.pdf,https://tnrd.tn.gov.in/project/go_files/1_58_2011_318_en.pdf,340e18bc66c484a97c9ea7634f3ba6aa12ab715f2b73745c1d96f1b25bcf3ffd,3,1,11,"[109.07928, 251.64432, 272.23476, 258.96432000000004]","PDF points, top-left origin","[{""line"": 11, ""text"": ""10 Kavanthandalam SC (General)"", ""bbox"": [109.07928, 251.64432, 272.23476, 258.96432000000004], ""cells"": [""10"", ""Kavanthandalam"", ""SC(General)""]}]","{""page"": 3, ""column"": 1, ""line"": 1, ""text"": ""KANCHEEPURAM PANCHAYAT UNION"", ""bbox"": [100.0866, 119.95871999999997, 275.62811999999997, 129.19871999999998], ""cells"": [""KANC"", ""HEEPURAMPANCHAY"", ""ATUNION""]}",GO61; II(2)/RDPR/396(g-2)/2011,2011-09-09,named_roster_including_explicit_General,native_extracted_structurally_audited,
