source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,state,district,year,block_printed,record_kind,tier,counts_json,quality_flags,review_status,selection_basis_printed
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,4,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""LOSNASA"", ""Barabani"", ""37777"", ""31977"", ""69754"", ""3064"", ""65421"", ""4333"", ""6.21"", null, null, ""63947"", ""5807""]",West Bengal,Bardhaman,2008,Barabani,block_elector_totals,,"{""male"": 37777, ""female"": 31977, ""total"": 69754, ""net_inclusion"": 3064, ""epic"": 65421, ""non_epic"": 4333, ""percent_without_epic"": 6.21, ""image"": 63947, ""non_image"": 5807}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,5,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Jamuria"", ""38730"", ""32629"", ""71359"", ""2529"", ""66630"", ""4729"", ""6.63"", null, null, ""63060"", ""8299""]",West Bengal,Bardhaman,2008,Jamuria,block_elector_totals,,"{""male"": 38730, ""female"": 32629, ""total"": 71359, ""net_inclusion"": 2529, ""epic"": 66630, ""non_epic"": 4729, ""percent_without_epic"": 6.63, ""image"": 63060, ""non_image"": 8299}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,6,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Raniganj"", ""31244"", ""24601"", ""55845"", ""2557"", ""52484"", ""3361"", ""6.02"", null, null, ""50259"", ""5586""]",West Bengal,Bardhaman,2008,Raniganj,block_elector_totals,,"{""male"": 31244, ""female"": 24601, ""total"": 55845, ""net_inclusion"": 2557, ""epic"": 52484, ""non_epic"": 3361, ""percent_without_epic"": 6.02, ""image"": 50259, ""non_image"": 5586}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,7,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Salanpur"", ""38227"", ""33602"", ""71829"", ""3670"", ""66217"", ""5612"", ""7.81"", null, null, ""64350"", ""7479""]",West Bengal,Bardhaman,2008,Salanpur,block_elector_totals,,"{""male"": 38227, ""female"": 33602, ""total"": 71829, ""net_inclusion"": 3670, ""epic"": 66217, ""non_epic"": 5612, ""percent_without_epic"": 7.81, ""image"": 64350, ""non_image"": 7479}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,8,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","["")N(\nNAWDRUB"", ""Ausgram-I"", ""35846"", ""34946"", ""70792"", ""1244"", ""68635"", ""2157"", ""3.05"", null, null, ""66511"", ""4281""]",West Bengal,Bardhaman,2008,Ausgram-I,block_elector_totals,,"{""male"": 35846, ""female"": 34946, ""total"": 70792, ""net_inclusion"": 1244, ""epic"": 68635, ""non_epic"": 2157, ""percent_without_epic"": 3.05, ""image"": 66511, ""non_image"": 4281}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,9,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Ausgram-II"", ""44366"", ""41209"", ""85575"", ""2207"", ""82065"", ""3510"", ""4.10"", null, null, ""79999"", ""5576""]",West Bengal,Bardhaman,2008,Ausgram-II,block_elector_totals,,"{""male"": 44366, ""female"": 41209, ""total"": 85575, ""net_inclusion"": 2207, ""epic"": 82065, ""non_epic"": 3510, ""percent_without_epic"": 4.1, ""image"": 79999, ""non_image"": 5576}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,10,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Bhatar"", ""80463"", ""77336"", ""157799"", ""3056"", ""151793"", ""6006"", ""3.81"", null, null, ""147529"", ""10270""]",West Bengal,Bardhaman,2008,Bhatar,block_elector_totals,,"{""male"": 80463, ""female"": 77336, ""total"": 157799, ""net_inclusion"": 3056, ""epic"": 151793, ""non_epic"": 6006, ""percent_without_epic"": 3.81, ""image"": 147529, ""non_image"": 10270}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,11,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Burdwan-I"", ""63509"", ""60958"", ""124467"", ""3385"", ""119909"", ""4558"", ""3.66"", null, null, ""116617"", ""7850""]",West Bengal,Bardhaman,2008,Burdwan-I,block_elector_totals,,"{""male"": 63509, ""female"": 60958, ""total"": 124467, ""net_inclusion"": 3385, ""epic"": 119909, ""non_epic"": 4558, ""percent_without_epic"": 3.66, ""image"": 116617, ""non_image"": 7850}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,12,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Burdwan-II"", ""45135"", ""42963"", ""88098"", ""2173"", ""85510"", ""2588"", ""2.94"", null, null, ""83461"", ""4637""]",West Bengal,Bardhaman,2008,Burdwan-II,block_elector_totals,,"{""male"": 45135, ""female"": 42963, ""total"": 88098, ""net_inclusion"": 2173, ""epic"": 85510, ""non_epic"": 2588, ""percent_without_epic"": 2.94, ""image"": 83461, ""non_image"": 4637}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,13,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Galsi-II"", ""45531"", ""43318"", ""88849"", ""1917"", ""86457"", ""2392"", ""2.69"", null, null, ""85896"", ""2953""]",West Bengal,Bardhaman,2008,Galsi-II,block_elector_totals,,"{""male"": 45531, ""female"": 43318, ""total"": 88849, ""net_inclusion"": 1917, ""epic"": 86457, ""non_epic"": 2392, ""percent_without_epic"": 2.69, ""image"": 85896, ""non_image"": 2953}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,14,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","["")S(\nNAWDRUB"", ""Jamalpur"", ""82071"", ""74334"", ""156405"", ""3594"", ""151638"", ""4767"", ""3.05"", null, null, ""148051"", ""8354""]",West Bengal,Bardhaman,2008,Jamalpur,block_elector_totals,,"{""male"": 82071, ""female"": 74334, ""total"": 156405, ""net_inclusion"": 3594, ""epic"": 151638, ""non_epic"": 4767, ""percent_without_epic"": 3.05, ""image"": 148051, ""non_image"": 8354}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,15,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Khandaghosh"", ""57486"", ""52989"", ""110475"", ""3714"", ""106115"", ""4360"", ""3.95"", null, null, ""102419"", ""8056""]",West Bengal,Bardhaman,2008,Khandaghosh,block_elector_totals,,"{""male"": 57486, ""female"": 52989, ""total"": 110475, ""net_inclusion"": 3714, ""epic"": 106115, ""non_epic"": 4360, ""percent_without_epic"": 3.95, ""image"": 102419, ""non_image"": 8056}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,16,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Memari-I"", ""67231"", ""62044"", ""129275"", ""3642"", ""124503"", ""4772"", ""3.69"", null, null, ""122594"", ""6681""]",West Bengal,Bardhaman,2008,Memari-I,block_elector_totals,,"{""male"": 67231, ""female"": 62044, ""total"": 129275, ""net_inclusion"": 3642, ""epic"": 124503, ""non_epic"": 4772, ""percent_without_epic"": 3.69, ""image"": 122594, ""non_image"": 6681}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,17,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Memari-II"", ""46165"", ""43033"", ""89198"", ""1931"", ""86332"", ""2866"", ""3.21"", null, null, ""84920"", ""4278""]",West Bengal,Bardhaman,2008,Memari-II,block_elector_totals,,"{""male"": 46165, ""female"": 43033, ""total"": 89198, ""net_inclusion"": 1931, ""epic"": 86332, ""non_epic"": 2866, ""percent_without_epic"": 3.21, ""image"": 84920, ""non_image"": 4278}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,18,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Raina-I"", ""56907"", ""53731"", ""110638"", ""2293"", ""106916"", ""3722"", ""3.36"", null, null, ""103189"", ""7449""]",West Bengal,Bardhaman,2008,Raina-I,block_elector_totals,,"{""male"": 56907, ""female"": 53731, ""total"": 110638, ""net_inclusion"": 2293, ""epic"": 106916, ""non_epic"": 3722, ""percent_without_epic"": 3.36, ""image"": 103189, ""non_image"": 7449}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,19,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Raina-II"", ""47956"", ""44816"", ""92772"", ""2006"", ""90161"", ""2611"", ""2.81"", null, null, ""88274"", ""4498""]",West Bengal,Bardhaman,2008,Raina-II,block_elector_totals,,"{""male"": 47956, ""female"": 44816, ""total"": 92772, ""net_inclusion"": 2006, ""epic"": 90161, ""non_epic"": 2611, ""percent_without_epic"": 2.81, ""image"": 88274, ""non_image"": 4498}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,20,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""RUPAGRUD"", ""Andal"", ""65021"", ""52324"", ""117345"", ""4085"", ""105844"", ""11501"", ""9.80"", null, null, ""102601"", ""14744""]",West Bengal,Bardhaman,2008,Andal,block_elector_totals,,"{""male"": 65021, ""female"": 52324, ""total"": 117345, ""net_inclusion"": 4085, ""epic"": 105844, ""non_epic"": 11501, ""percent_without_epic"": 9.8, ""image"": 102601, ""non_image"": 14744}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,21,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Durgapur-Faridpur"", ""35680"", ""30289"", ""65969"", ""2614"", ""61949"", ""4020"", ""6.09"", null, null, ""59162"", ""6807""]",West Bengal,Bardhaman,2008,Durgapur-Faridpur,block_elector_totals,,"{""male"": 35680, ""female"": 30289, ""total"": 65969, ""net_inclusion"": 2614, ""epic"": 61949, ""non_epic"": 4020, ""percent_without_epic"": 6.09, ""image"": 59162, ""non_image"": 6807}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,22,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Galsi-I"", ""56701"", ""52039"", ""108740"", ""2391"", ""105017"", ""3723"", ""3.42"", null, null, ""101011"", ""7729""]",West Bengal,Bardhaman,2008,Galsi-I,block_elector_totals,,"{""male"": 56701, ""female"": 52039, ""total"": 108740, ""net_inclusion"": 2391, ""epic"": 105017, ""non_epic"": 3723, ""percent_without_epic"": 3.42, ""image"": 101011, ""non_image"": 7729}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,23,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Kanksa"", ""53252"", ""47586"", ""100838"", ""3560"", ""96280"", ""4558"", ""4.52"", null, null, ""93602"", ""7236""]",West Bengal,Bardhaman,2008,Kanksa,block_elector_totals,,"{""male"": 53252, ""female"": 47586, ""total"": 100838, ""net_inclusion"": 3560, ""epic"": 96280, ""non_epic"": 4558, ""percent_without_epic"": 4.52, ""image"": 93602, ""non_image"": 7236}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,24,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Pandabeswar"", ""50628"", ""40124"", ""90752"", ""4093"", ""81694"", ""9058"", ""9.98"", null, null, ""79440"", ""11312""]",West Bengal,Bardhaman,2008,Pandabeswar,block_elector_totals,,"{""male"": 50628, ""female"": 40124, ""total"": 90752, ""net_inclusion"": 4093, ""epic"": 81694, ""non_epic"": 9058, ""percent_without_epic"": 9.98, ""image"": 79440, ""non_image"": 11312}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,25,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""ANLAK"", ""Kalna-I"", ""63392"", ""57174"", ""120566"", ""2769"", ""116683"", ""3883"", ""3.22"", null, null, ""113961"", ""6605""]",West Bengal,Bardhaman,2008,Kalna-I,block_elector_totals,,"{""male"": 63392, ""female"": 57174, ""total"": 120566, ""net_inclusion"": 2769, ""epic"": 116683, ""non_epic"": 3883, ""percent_without_epic"": 3.22, ""image"": 113961, ""non_image"": 6605}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,26,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Kalna-II"", ""50173"", ""45766"", ""95939"", ""1962"", ""93022"", ""2917"", ""3.04"", null, null, ""90736"", ""5203""]",West Bengal,Bardhaman,2008,Kalna-II,block_elector_totals,,"{""male"": 50173, ""female"": 45766, ""total"": 95939, ""net_inclusion"": 1962, ""epic"": 93022, ""non_epic"": 2917, ""percent_without_epic"": 3.04, ""image"": 90736, ""non_image"": 5203}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,27,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Monteswar"", ""70603"", ""66686"", ""137289"", ""4453"", ""131558"", ""5731"", ""4.17"", null, null, ""128510"", ""8779""]",West Bengal,Bardhaman,2008,Monteswar,block_elector_totals,,"{""male"": 70603, ""female"": 66686, ""total"": 137289, ""net_inclusion"": 4453, ""epic"": 131558, ""non_epic"": 5731, ""percent_without_epic"": 4.17, ""image"": 128510, ""non_image"": 8779}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,28,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Purbasthali-I"", ""64332"", ""56613"", ""120945"", ""4408"", ""115353"", ""5592"", ""4.62"", null, null, ""113090"", ""7855""]",West Bengal,Bardhaman,2008,Purbasthali-I,block_elector_totals,,"{""male"": 64332, ""female"": 56613, ""total"": 120945, ""net_inclusion"": 4408, ""epic"": 115353, ""non_epic"": 5592, ""percent_without_epic"": 4.62, ""image"": 113090, ""non_image"": 7855}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,29,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Purbasthali-II"", ""62056"", ""54861"", ""116917"", ""3920"", ""111691"", ""5226"", ""4.47"", null, null, ""109620"", ""7297""]",West Bengal,Bardhaman,2008,Purbasthali-II,block_elector_totals,,"{""male"": 62056, ""female"": 54861, ""total"": 116917, ""net_inclusion"": 3920, ""epic"": 111691, ""non_epic"": 5226, ""percent_without_epic"": 4.47, ""image"": 109620, ""non_image"": 7297}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,30,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""AWTAK"", ""Katwa-I"", ""52292"", ""48692"", ""100984"", ""2143"", ""97130"", ""3854"", ""3.82"", null, null, ""95018"", ""5966""]",West Bengal,Bardhaman,2008,Katwa-I,block_elector_totals,,"{""male"": 52292, ""female"": 48692, ""total"": 100984, ""net_inclusion"": 2143, ""epic"": 97130, ""non_epic"": 3854, ""percent_without_epic"": 3.82, ""image"": 95018, ""non_image"": 5966}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,31,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Katwa-II"", ""39606"", ""37452"", ""77058"", ""2886"", ""73592"", ""3466"", ""4.50"", null, null, ""71788"", ""5270""]",West Bengal,Bardhaman,2008,Katwa-II,block_elector_totals,,"{""male"": 39606, ""female"": 37452, ""total"": 77058, ""net_inclusion"": 2886, ""epic"": 73592, ""non_epic"": 3466, ""percent_without_epic"": 4.5, ""image"": 71788, ""non_image"": 5270}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,32,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Ketugram-I"", ""46611"", ""44207"", ""90818"", ""2748"", ""85843"", ""4975"", ""5.48"", null, null, ""83906"", ""6912""]",West Bengal,Bardhaman,2008,Ketugram-I,block_elector_totals,,"{""male"": 46611, ""female"": 44207, ""total"": 90818, ""net_inclusion"": 2748, ""epic"": 85843, ""non_epic"": 4975, ""percent_without_epic"": 5.48, ""image"": 83906, ""non_image"": 6912}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,33,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Ketugram-II"", ""35850"", ""32719"", ""68569"", ""1893"", ""65775"", ""2794"", ""4.07"", null, null, ""63945"", ""4624""]",West Bengal,Bardhaman,2008,Ketugram-II,block_elector_totals,,"{""male"": 35850, ""female"": 32719, ""total"": 68569, ""net_inclusion"": 1893, ""epic"": 65775, ""non_epic"": 2794, ""percent_without_epic"": 4.07, ""image"": 63945, ""non_image"": 4624}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,34,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Mongalkote"", ""80907"", ""77413"", ""158320"", ""5055"", ""150077"", ""8243"", ""5.21"", null, null, ""146277"", ""12043""]",West Bengal,Bardhaman,2008,Mongalkote,block_elector_totals,,"{""male"": 80907, ""female"": 77413, ""total"": 158320, ""net_inclusion"": 5055, ""epic"": 150077, ""non_epic"": 8243, ""percent_without_epic"": 5.21, ""image"": 146277, ""non_image"": 12043}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,35,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""Total"", null, ""1645748"", ""1498431"", ""3144179"", ""91962"", ""3002294"", ""141885"", ""4.51"", null, null, ""2923743"", ""220436""]",West Bengal,Bardhaman,2008,,district_elector_totals,,"{""male"": 1645748, ""female"": 1498431, ""total"": 3144179, ""net_inclusion"": 91962, ""epic"": 3002294, ""non_epic"": 141885, ""percent_without_epic"": 4.51, ""image"": 2923743, ""non_image"": 220436}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,6,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""ASANSOL"", ""Barabani"", ""2"", ""2"", null, """", null, null, """", null, """", null, null, """", null, null]",West Bengal,Bardhaman,2008,Barabani,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 2, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": null}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,7,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Jamuria"", ""2"", ""2"", null, ""1"", null, null, """", null, """", null, null, ""1"", null, null]",West Bengal,Bardhaman,2008,Jamuria,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 2, ""sc_women"": 1, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,8,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Raniganj"", ""1"", """", null, """", null, null, """", null, """", null, null, """", null, null]",West Bengal,Bardhaman,2008,Raniganj,block_reservation_totals,zilla_parishad,"{""seats"": 1, ""sc"": null, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": null}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,9,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Salanpur"", ""2"", ""1"", null, ""1"", null, null, """", null, """", null, null, ""2"", null, null]",West Bengal,Bardhaman,2008,Salanpur,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 1, ""sc_women"": 1, ""st"": null, ""st_women"": null, ""women"": 2}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,10,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""BURDWAN\n(N)"", ""Ausgram-I"", ""2"", """", null, """", null, null, ""1"", null, ""1"", null, null, ""1"", null, null]",West Bengal,Bardhaman,2008,Ausgram-I,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": null, ""sc_women"": null, ""st"": 1, ""st_women"": 1, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,11,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Ausgram-II"", ""2"", """", null, """", null, null, ""1"", null, """", null, null, """", null, null]",West Bengal,Bardhaman,2008,Ausgram-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": null, ""sc_women"": null, ""st"": 1, ""st_women"": null, ""women"": null}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,12,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Bhatar"", ""3"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",West Bengal,Bardhaman,2008,Bhatar,block_reservation_totals,zilla_parishad,"{""seats"": 3, ""sc"": null, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,13,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Burdwan-I"", ""3"", ""1"", null, """", null, null, """", null, """", null, null, """", null, null]",West Bengal,Bardhaman,2008,Burdwan-I,block_reservation_totals,zilla_parishad,"{""seats"": 3, ""sc"": 1, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": null}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,14,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Burdwan-II"", ""2"", ""1"", null, """", null, null, """", null, """", null, null, ""1"", null, null]",West Bengal,Bardhaman,2008,Burdwan-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 1, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,15,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Galsi-II"", ""2"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",West Bengal,Bardhaman,2008,Galsi-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": null, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,16,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""BURDWAN\n(S)"", ""Jamalpur"", ""3"", ""1"", null, ""1"", null, null, ""1"", null, """", null, null, ""1"", null, null]",West Bengal,Bardhaman,2008,Jamalpur,block_reservation_totals,zilla_parishad,"{""seats"": 3, ""sc"": 1, ""sc_women"": 1, ""st"": 1, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
