State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,azad singh,Narayan Singh,,,Male,43,,,INDEPENDENT,,Inter,3943,3,,10,30039,13.125,,57895,30043,4,51.892,,ward51_6230_1668590909_AzadSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,JITENDER AHUJA,LAXMAN AHUJA,,,Male,39,,,INDIAN NATIONAL CONGRESS,,Graduate,2277,4,,10,30039,7.579,,57895,30043,4,51.892,,ward51_6230_1668420158_JITENDERAHUJA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,rajender singh,BUDH PARKASH,,,Male,42,,,INDEPENDENT,,,83,5,,10,30039,0.276,,57895,30043,4,51.892,,ward8_6244_1668757602_RAJENDERSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,amit kumar dubey,DEVENDER NATH DUBEY,,,Male,40,,,INDEPENDENT,,Higher,83,6,,10,30039,0.276,,57895,30043,4,51.892,,ward51_6230_1668433008_AMITKUMARDUBEY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,lalit kumar,PITAMBER LAL GUPTA,,,Male,55,,,INDEPENDENT,,Graduate,70,7,,10,30039,0.233,,57895,30043,4,51.892,,ward51_6230_1668676837_LALITKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,bablu kumar,PURAN KUMAR,,,Male,28,,,INDEPENDENT,,Illetrate,40,8,,10,30039,0.133,,57895,30043,4,51.892,,ward51_6230_1668592119_BABLUKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,RAJESH SHOKEEN,RAMA NAND,,,Male,52,,,NATIONALIST CONGRESS PARTY,,Postgraduate,38,9,,10,30039,0.126,,57895,30043,4,51.892,,ward51_6230_1668865120_RAJESHSHOKEEN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,sandeep kumar,Rakesh Kumar,,,Male,34,,,INDEPENDENT,,Inter,35,10,,10,30039,0.116,,57895,30043,4,51.892,,ward51_6230_1668592669_SandeepKumar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,51,ROHINI-C,Unreserved,,NOTA,,,,,,,,,,,255,11,,10,30039,0.849,,57895,30043,4,51.892,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,52,ROHINI-F,Women,,RITU GOEL,MANOJ KUMAR GOEL,,,Female,51,,,BHARATIYA JANATA PARTY,,Postgraduate,17302,1,,3,28612,60.465,,56580,28615,3,50.574,,ward52_6183_1668419868_RITUGOEL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,52,ROHINI-F,Women,,REKHA GOEL,ANIL KUMAR,,,Female,48,,,AAM AADMI PARTY,,Graduate,10021,2,,3,28612,35.02,,56580,28615,3,50.574,,ward52_6183_1668409596_REKHAGOEL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,52,ROHINI-F,Women,,SUMAN,SHRI BHAGWAN,,,Female,43,,,INDIAN NATIONAL CONGRESS,,Primary,945,3,,3,28612,3.302,,56580,28615,3,50.574,,ward50_6230_1668590679_SUMAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,52,ROHINI-F,Women,,NOTA,,,,,,,,,,,344,4,,3,28612,1.202,,56580,28615,3,50.574,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,53,ROHINI-E,Unreserved,,PRAVESH WAHI,BISHAMBER NATH,,,Male,58,,,BHARATIYA JANATA PARTY,,Graduate,15881,1,,4,24963,63.618,,48634,24963,0,51.328,,ward53_6183_1668417449_PRAVESHWAHI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,53,ROHINI-E,Unreserved,,KULDIP MITTAL,BHAGAT RAM MITTAL,,,Male,50,,,AAM AADMI PARTY,,Higher,7846,2,,4,24963,31.431,,48634,24963,0,51.328,,ward53_6183_1668409098_KULDIPMITTAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,53,ROHINI-E,Unreserved,,AJAY,OM PRAKASH,,,Male,33,,,INDIAN NATIONAL CONGRESS,,Graduate,875,3,,4,24963,3.505,,48634,24963,0,51.328,,ward53_6183_1668422993_AJAY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,53,ROHINI-E,Unreserved,,ramesh kumar khatri,JAI RAM,,,Male,61,,,INDEPENDENT,,Graduate,49,4,,4,24963,0.196,,48634,24963,0,51.328,,ward53_6183_1668414991_RAMESHKUMARKHATRI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,53,ROHINI-E,Unreserved,,NOTA,,,,,,,,,,,312,5,,4,24963,1.25,,48634,24963,0,51.328,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,54,ROHINI-D,Women,,SMITA,R D KAUSHIK,,,Female,39,,,BHARATIYA JANATA PARTY,,Postgraduate,15584,1,,4,30854,50.501,,59285,30859,5,52.052,,ward54_6183_1668417710_SMITA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,54,ROHINI-D,Women,,ANUPRIYA ABHINAV MISHRA,ABHINAV MISHRA,,,Female,27,,,AAM AADMI PARTY,,Postgraduate,13696,2,,4,30854,44.383,,59285,30859,5,52.052,,ward54_6183_1668409999_ANUPRIYAABHINAVMISHRA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,54,ROHINI-D,Women,,POONAM ROHILLA,JAI PARKASH ROHILLA,,,Female,42,,,INDIAN NATIONAL CONGRESS,,Inter,1189,3,,4,30854,3.853,,59285,30859,5,52.052,,ward54_6183_1668423088_POONAMROHILLA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,54,ROHINI-D,Women,,kamini giri,DINESH KUMAR GIRI,,,Female,39,,,INDEPENDENT,,,102,4,,4,30854,0.331,,59285,30859,5,52.052,,ward54_6183_1668581226_KAMINIGIRI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,54,ROHINI-D,Women,,NOTA,,,,,,,,,,,283,5,,4,30854,0.917,,59285,30859,5,52.052,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,JALAJ KUMAR,ARVIND KR CAHUDHARY,,,Male,30,,,AAM AADMI PARTY,,Graduate,11553,1,,8,25633,45.071,,54621,25633,0,46.929,,ward55_6240_1668425723_JALAJKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,SUJEET THAKUR,JAGESHWAR THAKUR,,,Male,52,,,BHARATIYA JANATA PARTY,,Middle,8768,2,,8,25633,34.206,,54621,25633,0,46.929,,ward55_6240_1668438413_SUJITTHAKUR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,GOPESHWAR YADAV,BHAGWAN SINGH YADAV,,,Male,48,,,INDIAN NATIONAL CONGRESS,,Graduate,3245,3,,8,25633,12.659,,54621,25633,0,46.929,,ward55_6240_1668443568_GOPESHWARYADAV_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,manoj kumar thakur,RAM NARESH THAKUR,,,Male,49,,,INDEPENDENT,,Graduate,809,4,,8,25633,3.156,,54621,25633,0,46.929,,ward55_6240_1668435916_MANOJKUMARTHAKUR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,SHYAM KUMAR,NAND LAL,,,Female,48,,,BAHUJAN SAMAJ PARTY,,Higher,584,5,,8,25633,2.278,,54621,25633,0,46.929,,ward55_6240_1668431575_SHYAMKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,manoj kumar,DEV ANAND SAHANI,,,Male,55,,,INDEPENDENT,,Primary,268,6,,8,25633,1.046,,54621,25633,0,46.929,,ward41_6181_1668433557_MANOJKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,ranjeet verma,RAM LAKHAN,,,Male,39,,,INDEPENDENT,,Middle,164,7,,8,25633,0.64,,54621,25633,0,46.929,,ward55_6240_1668444034_RANJEETVERMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,shri dutt sharma,SHRIRAM SHARMA,,,Male,41,,,INDEPENDENT,,Higher,61,8,,8,25633,0.238,,54621,25633,0,46.929,,ward55_6240_1668436852_SHRIDUTTSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,55,SHALIMAR BAGH-A,Unreserved,,NOTA,,,,,,,,,,,181,9,,8,25633,0.706,,54621,25633,0,46.929,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,56,SHALIMAR BAGH-B,Women,,REKHA GUPTA,MANISH GUPTA,,,Female,48,,,BHARATIYA JANATA PARTY,,Graduate,19447,1,,4,32321,60.168,,64115,32321,0,50.411,,ward56_6240_1668448225_REKHAGUPTA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,56,SHALIMAR BAGH-B,Women,,ISHUPREET KAUR GUJRAL,JITENDER SINGH GUJRAL,,,Female,37,,,AAM AADMI PARTY,,Graduate,11457,2,,4,32321,35.448,,64115,32321,0,50.411,,ward56_6240_1668445154_ISHUPREETKAURGUJRAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,56,SHALIMAR BAGH-B,Women,,MONA SHOKEEN,RAM PHAL,,,Female,39,,,INDIAN NATIONAL CONGRESS,,Illetrate,996,3,,4,32321,3.082,,64115,32321,0,50.411,,ward56_6240_1668444424_MONA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,56,SHALIMAR BAGH-B,Women,,bindu,ASHOK KUMAR,,,Female,38,,,INDEPENDENT,,Inter,100,4,,4,32321,0.309,,64115,32321,0,50.411,,ward56_6240_1668450795_BINDU_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,56,SHALIMAR BAGH-B,Women,,NOTA,,,,,,,,,,,321,5,,4,32321,0.993,,64115,32321,0,50.411,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,57,PITAM PURA,Unreserved,,AMIT NAGPAL,LATE SHRI KRISHAN LAL NAGPAL,,,Female,48,,,BHARATIYA JANATA PARTY,,Graduate,17191,1,,4,32064,53.615,,67092,32064,0,47.791,,ward57_6240_1668452502_AMITNAGPAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,57,PITAM PURA,Unreserved,,SANJU JAIN,ANIL JAIN,,,Female,53,,,AAM AADMI PARTY,,Postgraduate,13366,2,,4,32064,41.685,,67092,32064,0,47.791,,ward57_6240_1668450472_SANJUJAIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,57,PITAM PURA,Unreserved,,RAJIV KUMAR SHARMA,KISHAN LAL SHARMA,,,Male,62,,,INDIAN NATIONAL CONGRESS,,Graduate,923,3,,4,32064,2.879,,67092,32064,0,47.791,,ward57_6240_1668453436_RAJIVKUMARSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,57,PITAM PURA,Unreserved,,sushil jain,OM PARKASH JAIN,,,Male,63,,,INDEPENDENT,,Postgraduate,242,4,,4,32064,0.755,,67092,32064,0,47.791,,ward57_6240_1668453194_SUSHILJAIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,57,PITAM PURA,Unreserved,,NOTA,,,,,,,,,,,342,5,,4,32064,1.067,,67092,32064,0,47.791,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,58,SARASWATI VIHAR,Women,,Shikha Bhardwaj,Pranav Bhardwaj,,,Female,44,,,BHARATIYA JANATA PARTY,,Other,13167,1,,4,25301,52.041,,50576,25301,0,50.026,,ward58_6235_1668427247_ShikhaBhardwaj_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,58,SARASWATI VIHAR,Women,,Urmila Gupta,Ashwani Gupta,,,Female,59,,,AAM AADMI PARTY,,Graduate,10017,2,,4,25301,39.591,,50576,25301,0,50.026,,ward58_6235_1668416542_UrmilaGupta_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,58,SARASWATI VIHAR,Women,,Deepika Deshwal,Mahavir Singh,,,Female,34,,,INDIAN NATIONAL CONGRESS,,Postgraduate,1785,3,,4,25301,7.055,,50576,25301,0,50.026,,ward58_6235_1668422592_DeepikaDeshwal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,58,SARASWATI VIHAR,Women,,Narmada,Ram Kumar,,,Female,35,,,BAHUJAN SAMAJ PARTY,,Inter,73,4,,4,25301,0.289,,50576,25301,0,50.026,,ward58_6235_1668425510_Narmada_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,58,SARASWATI VIHAR,Women,,NOTA,,,,,,,,,,,259,5,,4,25301,1.024,,50576,25301,0,50.026,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,59,PASCHIM VIHAR,Unreserved,,Vineet Vohra,Vidya Sagar Vohra,,,Male,49,,,BHARATIYA JANATA PARTY,,Graduate,12199,1,,3,25870,47.155,,50250,25870,0,51.483,,ward59_6235_1668419235_VineetVohra_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,59,PASCHIM VIHAR,Unreserved,,Shalu Duggal,Anil Duggal,,,Female,42,,,AAM AADMI PARTY,,Graduate,10155,2,,3,25870,39.254,,50250,25870,0,51.483,,ward59_6235_1668413515_ShaluDuggal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,59,PASCHIM VIHAR,Unreserved,,Dushyant Yadav,Hetram Yadav,,,Male,32,,,INDIAN NATIONAL CONGRESS,,Graduate,3204,3,,3,25870,12.385,,50250,25870,0,51.483,,ward59_6235_1668423275_DushyantYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,59,PASCHIM VIHAR,Unreserved,,NOTA,,,,,,,,,,,312,4,,3,25870,1.206,,50250,25870,0,51.483,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,60,RANI BAGH,Women,,Jyoti Aggarwal,Nitin Aggarwal,,,Female,42,,,BHARATIYA JANATA PARTY,,Graduate,10346,1,,4,24340,42.506,,47447,24340,0,51.299,,ward60_6235_1668590521_JyotiAggarwal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,60,RANI BAGH,Women,,Mithlesh Pathak,Shiv Raj Pathak,,,Female,54,,,AAM AADMI PARTY,,Postgraduate,8959,2,,4,24340,36.808,,47447,24340,0,51.299,,ward60_6235_1668410793_MithleshPathak_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,60,RANI BAGH,Women,,Anju Khurana,Madan Gopal Khurana,,,Female,50,,,INDIAN NATIONAL CONGRESS,,Postgraduate,4713,3,,4,24340,19.363,,47447,24340,0,51.299,,ward60_6235_1668428374_AnjuKhurana_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,60,RANI BAGH,Women,,Kalpana Aggarwal,Deepak Aggarwal,,,Female,52,,,NATIONALIST CONGRESS PARTY,,Graduate,67,4,,4,24340,0.275,,47447,24340,0,51.299,,ward60_6235_1668418298_KalpanaAggarwal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,60,RANI BAGH,Women,,NOTA,,,,,,,,,,,255,5,,4,24340,1.048,,47447,24340,0,51.299,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,61,KOHAT ENCLAVE,Unreserved,,Ajay Ravi Hans,O P Hans,,,Male,57,,,BHARATIYA JANATA PARTY,,Graduate,15195,1,,5,28290,53.636,,55525,28330,40,51.022,,ward61_6236_1668429031_AjayHans_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,61,KOHAT ENCLAVE,Unreserved,,N Raja,nateshan,,,Male,47,,,AAM AADMI PARTY,,Higher,10549,2,,5,28290,37.236,,55525,28330,40,51.022,,ward61_6236_1668429576_NRaja_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,61,KOHAT ENCLAVE,Unreserved,,DUSHYANT KUMAR,LAL BAHADUR,,,Male,48,,,INDIAN NATIONAL CONGRESS,,Inter,2076,3,,5,28290,7.328,,55525,28330,40,51.022,,ward61_6236_1668431096_DUSHYANTKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,61,KOHAT ENCLAVE,Unreserved,,somvir,Chander,,,Male,35,,,INDEPENDENT,,Middle,136,4,,5,28290,0.48,,55525,28330,40,51.022,,ward61_6236_1668425408_Somvir_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,61,KOHAT ENCLAVE,Unreserved,,veena sharma,Jhmman Lal Sharma,,,Female,63,,,INDEPENDENT,,Illetrate,63,5,,5,28290,0.222,,55525,28330,40,51.022,,ward61_6236_1668423390_VeenaSharma_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,61,KOHAT ENCLAVE,Unreserved,,NOTA,,,,,,,,,,,271,6,,5,28290,0.957,,55525,28330,40,51.022,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,Kishan Lal,Mangu Ram,,,Male,46,,,BHARATIYA JANATA PARTY,,Inter,12265,1,,6,31047,39.461,,58097,31081,34,53.498,,ward62_6236_1668427163_KishanLal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,Ashok Kumar,Lt Sh Chiranji Lal,,,Male,46,,,AAM AADMI PARTY,,Higher,12161,2,,6,31047,39.127,,58097,31081,34,53.498,,ward49_6230_1668430476_ASHOKKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,MURARI LAL,PHOOL CHAND,,,Male,55,,,INDIAN NATIONAL CONGRESS,,Illetrate,5613,3,,6,31047,18.059,,58097,31081,34,53.498,,ward62_6236_1668429387_MURARILAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,Sunil Kumar,Ram Dhan,,,Male,35,,,BAHUJAN SAMAJ PARTY,,Middle,485,4,,6,31047,1.56,,58097,31081,34,53.498,,ward62_6236_1668429128_SunilKumar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,Suman,Suresh Kumar Tank,,,Female,47,,,JANATA DAL (UNITED),,Primary,177,5,,6,31047,0.569,,58097,31081,34,53.498,,ward50_6230_1668590679_SUMAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,nancy jatav,Ramesh Chandra Jatav,,,Female,31,,,INDEPENDENT,,Graduate,62,6,,6,31047,0.199,,58097,31081,34,53.498,,ward62_6236_1668428509_NancyJatav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,62,SHAKUR PUR,Scheduled Caste,,NOTA,,,,,,,,,,,284,7,,6,31047,0.914,,58097,31081,34,53.498,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,63,TRI NAGAR,Women,,MEENU GOEL,VIRENDER KUMAR GOEL,,,Female,54,,,BHARATIYA JANATA PARTY,,Inter,13900,1,,5,30236,45.953,,55131,30248,12,54.866,,ward63_6236_1668431826_MEENUGOEL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,63,TRI NAGAR,Women,,Neetu Yadav,Rajeev Yadav,,,Female,41,,,AAM AADMI PARTY,,Graduate,8597,2,,5,30236,28.422,,55131,30248,12,54.866,,ward63_6236_1668424369_NeetuYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,63,TRI NAGAR,Women,,JUHI Sunny GOEL,SUNNY GOEL,,,Female,34,,,INDIAN NATIONAL CONGRESS,,Inter,6769,3,,5,30236,22.378,,55131,30248,12,54.866,,ward63_6236_1668429516_JUHIGOEL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,63,TRI NAGAR,Women,,gurpreet kaur,PRITPAL SINGH,,,Female,38,,,INDEPENDENT,,Postgraduate,590,4,,5,30236,1.951,,55131,30248,12,54.866,,ward63_6236_1668421841_GurpreetKaur_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,63,TRI NAGAR,Women,,KRISHNA,ROHTASH KUMAR,,,Female,49,,,BAHUJAN SAMAJ PARTY,,Primary,118,5,,5,30236,0.39,,55131,30248,12,54.866,,ward63_6236_1668426484_KRISHNA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,63,TRI NAGAR,Women,,NOTA,,,,,,,,,,,262,6,,5,30236,0.866,,55131,30248,12,54.866,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,64,KESHAV PURAM,Unreserved,,YOGESH VERMA,S D VERMA,,,Male,53,,,BHARATIYA JANATA PARTY,,Graduate,12200,1,,5,26343,46.312,,56146,26343,0,46.919,,ward64_6184_1668425605_YOGESHVERMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,64,KESHAV PURAM,Unreserved,,VIKAS GOEL,CHANDER BHAN GOEL,,,Male,42,,,AAM AADMI PARTY,,Inter,9804,2,,5,26343,37.217,,56146,26343,0,46.919,,ward64_6184_1668421143_VIKASGOEL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,64,KESHAV PURAM,Unreserved,,PANKAJ SHARMA,S N SHARMA,,,Male,42,,,INDIAN NATIONAL CONGRESS,,Postgraduate,3569,3,,5,26343,13.548,,56146,26343,0,46.919,,ward64_6184_1668424971_PANKAJSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,64,KESHAV PURAM,Unreserved,,ANKIT,HARNATH SINGH,,,Male,33,,,BAHUJAN SAMAJ PARTY,,Graduate,431,4,,5,26343,1.636,,56146,26343,0,46.919,,ward64_6184_1668433313_ANKIT_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,64,KESHAV PURAM,Unreserved,,SANJEEV KUMAR RANA,SUKHBIR SINGH RANA,,,Male,52,,,COMMUNIST PARTY OF INDIA,,Other,106,5,,5,26343,0.402,,56146,26343,0,46.919,,ward64_6184_1668412978_SANJEEVKUMARRANA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,64,KESHAV PURAM,Unreserved,,NOTA,,,,,,,,,,,233,6,,5,26343,0.884,,56146,26343,0,46.919,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,POONAM SHARMA,ASHOK KUMAR,,,Female,38,,,BHARATIYA JANATA PARTY,,Inter,9995,1,,6,22285,44.851,,51880,22285,0,42.955,,ward65_6184_1668429001_POONAMSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,REETA KHARI,VIKAS KHARI,,,Female,36,,,AAM AADMI PARTY,,Inter,9839,2,,6,22285,44.151,,51880,22285,0,42.955,,ward65_6184_1668415136_REETAKHARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,MANISHA,JANESH BHADANA,,,Female,38,,,INDIAN NATIONAL CONGRESS,,Inter,1285,3,,6,22285,5.766,,51880,22285,0,42.955,,ward65_6184_1668433848_MANISHA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,MANJU DEVI,RAJ KUMAR,,,Female,51,,,BAHUJAN SAMAJ PARTY,,Illetrate,801,4,,6,22285,3.594,,51880,22285,0,42.955,,ward65_6184_1668434914_MANJUDEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,SITA DEVI,CHANDRA,,,Female,58,,,Communist Party of India (Marxist-Leninist) (Liberation),,,90,5,,6,22285,0.404,,51880,22285,0,42.955,,ward65_6184_1668436941_SITADEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,rajwati devi,PYARE LAL,,,Female,62,,,INDEPENDENT,,Illetrate,73,6,,6,22285,0.328,,51880,22285,0,42.955,,ward65_6184_1668591312_RAJWATIDEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,65,ASHOK VIHAR,Women,,NOTA,,,,,,,,,,,202,7,,6,22285,0.906,,51880,22285,0,42.955,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,66,WAZIR PUR,Scheduled Caste (Women),,CHITRA VIDYARTHI,PREM KUMAR,,,Female,53,,,AAM AADMI PARTY,,Graduate,15987,1,,4,37697,42.409,,73684,37697,0,51.16,,ward66_6184_1668427066_CHITRAVIDYARTHI_file.pdf
