source_id,source_sha256,source_url,source_path,source_page,selected,status,page_metadata,semantic_status
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,13,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0013/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,14,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0014/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,15,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0015/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,16,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0016/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,17,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0017/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,18,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0018/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,19,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0019/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,20,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0020/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,21,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0021/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,22,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0022/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,23,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0023/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,24,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0024/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,25,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0025/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,26,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0026/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,27,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0027/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,28,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0028/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,29,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0029/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,30,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0030/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,31,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0031/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,32,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0032/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,33,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0033/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,34,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0034/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,35,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0035/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,36,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0036/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,37,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0037/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,38,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0038/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,39,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0039/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,40,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0040/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,41,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0041/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,42,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0042/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,43,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0043/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,44,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0044/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,45,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0045/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,46,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0046/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,47,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0047/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,48,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0048/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,49,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0049/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,50,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0050/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,51,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0051/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,52,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0052/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,53,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0053/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,54,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0054/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,55,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0055/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,56,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0056/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,57,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0057/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,58,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0058/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,59,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0059/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,60,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0060/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,61,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0061/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,62,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0062/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,63,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0063/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,64,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0064/latest.json,not_parsed
