source_path,source_sha256,source_page,district,year,stage,ocr_cache,layout,structured_gp_candidates,structured_other_tier_candidates,coverage,reason,reason_evidence,gp_identifier_tokens,ps_identifier_tokens,bengali_letter_fraction,source_page_link,sample_image
data/wb/2023/alipurduar/alipurduar_i_form_a_banchukamari_pdf_734_30kb_2023030222.pdf,4785be07ec0033f88e2f9db08b4e3bcffdbe5de4355f8c5fabd58da4e86c1aa6,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/4785be07ec0033f88e2f9db08b4e3bcffdbe5de4355f8c5fabd58da4e86c1aa6/0001.json,gp_form_a,17,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,20,0,0.012,data/wb/2023/alipurduar/alipurduar_i_form_a_banchukamari_pdf_734_30kb_2023030222.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_chakowakheti_pdf_682_62kb_2023030251.pdf,40249c2301e00c3bd740b20951cff85e9a8b5850e67f7f33fc755cb121c3400d,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/40249c2301e00c3bd740b20951cff85e9a8b5850e67f7f33fc755cb121c3400d/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,22,0,0.009,data/wb/2023/alipurduar/alipurduar_i_form_a_chakowakheti_pdf_682_62kb_2023030251.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_mathura_pdf_622_29kb_2023030228-1.pdf,1bba7a82057a49804252e965a73859f243d47c6a2f2f5742a9e860c899e8b580,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/1bba7a82057a49804252e965a73859f243d47c6a2f2f5742a9e860c899e8b580/0001.json,gp_form_a,8,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,8,0,0.025,data/wb/2023/alipurduar/alipurduar_i_form_a_mathura_pdf_622_29kb_2023030228-1.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_parorpar_pdf_700_38kb_2023030299.pdf,49230c56833f18b9d70099b718abd70fe2f49a3bad67c7b9772bb20f4ad55eb7,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/49230c56833f18b9d70099b718abd70fe2f49a3bad67c7b9772bb20f4ad55eb7/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,20,0,0.014,data/wb/2023/alipurduar/alipurduar_i_form_a_parorpar_pdf_700_38kb_2023030299.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_patlakhawa_pdf_643_87kb_2023030246.pdf,3d02f5e0466a842b67d0f9421c4f083451e51f3ee47cd5eb313d27d32636e680,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/3d02f5e0466a842b67d0f9421c4f083451e51f3ee47cd5eb313d27d32636e680/0001.json,gp_form_a,13,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,13,0,0.005,data/wb/2023/alipurduar/alipurduar_i_form_a_patlakhawa_pdf_643_87kb_2023030246.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_purba_kathalbari_pdf_742_90kb_2023030222-1.pdf,9de76dcdf0c21d5e2fdb9d845a0838af5cfdb247e50091c2a527e964f5dd1f4d,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/9de76dcdf0c21d5e2fdb9d845a0838af5cfdb247e50091c2a527e964f5dd1f4d/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,19,0,0.015,data/wb/2023/alipurduar/alipurduar_i_form_a_purba_kathalbari_pdf_742_90kb_2023030222-1.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_salkumar_i_pdf_700_98kb_2023030273-1.pdf,b2582a5dcf1491d6b419acc2aeb4df8ad64c67335b7c3f22d0d8ee86346182a7,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/b2582a5dcf1491d6b419acc2aeb4df8ad64c67335b7c3f22d0d8ee86346182a7/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.012,data/wb/2023/alipurduar/alipurduar_i_form_a_salkumar_i_pdf_700_98kb_2023030273-1.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_salkumar_ii_pdf_667_04kb_2023030244.pdf,28c0cf29205dc1ac6e202ba866984f1959169136871e94427000a72781ef8144,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/28c0cf29205dc1ac6e202ba866984f1959169136871e94427000a72781ef8144/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,15,0,0.013,data/wb/2023/alipurduar/alipurduar_i_form_a_salkumar_ii_pdf_667_04kb_2023030244.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_tapshikhata_pdf_701_33kb_2023030225.pdf,a5bdfae04ed429c37692d638ac22a6b15db3e8279e323dee0bcc7d1f35877177,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/a5bdfae04ed429c37692d638ac22a6b15db3e8279e323dee0bcc7d1f35877177/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.01,data/wb/2023/alipurduar/alipurduar_i_form_a_tapshikhata_pdf_701_33kb_2023030225.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_vivekananda_i_pdf_694_70kb_2023030242.pdf,bd320388cf435ef3768f806dcc60be3f5853f720cf29fd68188a5828c9862114,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/bd320388cf435ef3768f806dcc60be3f5853f720cf29fd68188a5828c9862114/0001.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,17,0,0.012,data/wb/2023/alipurduar/alipurduar_i_form_a_vivekananda_i_pdf_694_70kb_2023030242.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_a_vivekananda_ii_pdf_753_19_2023030263-1.pdf,16bdfe9959fd7b834980dc8697b867d8dee23d09d127f74dbd33b0ee5698920a,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/16bdfe9959fd7b834980dc8697b867d8dee23d09d127f74dbd33b0ee5698920a/0001.json,gp_form_a,16,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,19,0,0.008,data/wb/2023/alipurduar/alipurduar_i_form_a_vivekananda_ii_pdf_753_19_2023030263-1.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e/0001.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,5,0.005,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e/0002.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,6,0.0,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e/0003.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,5,0.001,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,4,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e/0004.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,6,0.0,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf#page=4,
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,5,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e/0005.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,6,0.001,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf#page=5,
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,6,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e/0006.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,2,0.005,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf#page=6,
data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf,60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509/0001.json,gp_form_a,3,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,5,0,0.008,data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf,60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509/0002.json,gp_form_a,13,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,13,0,0.002,data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf,60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509/0003.json,gp_form_a,4,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,4,0,0.004,data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_i_pdf_0_98mb_2023030285.pdf,00f2e4ee7d90b6fb3de7f2f2562f402eae055a4eaec5e28dc8f722d7278c7ecb,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/00f2e4ee7d90b6fb3de7f2f2562f402eae055a4eaec5e28dc8f722d7278c7ecb/0001.json,gp_form_a,3,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,3,0,0.006,data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_i_pdf_0_98mb_2023030285.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_i_pdf_0_98mb_2023030285.pdf,00f2e4ee7d90b6fb3de7f2f2562f402eae055a4eaec5e28dc8f722d7278c7ecb,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/00f2e4ee7d90b6fb3de7f2f2562f402eae055a4eaec5e28dc8f722d7278c7ecb/0002.json,gp_form_a,8,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,10,0,0.002,data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_i_pdf_0_98mb_2023030285.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_ii_pdf_965_15kb_2023030216.pdf,3f6e808b771e3a95f318119310c5db9b68e7624110bac4e380117c1d56caef43,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/3f6e808b771e3a95f318119310c5db9b68e7624110bac4e380117c1d56caef43/0001.json,gp_form_a,8,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,8,0,0.005,data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_ii_pdf_965_15kb_2023030216.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_ii_pdf_965_15kb_2023030216.pdf,3f6e808b771e3a95f318119310c5db9b68e7624110bac4e380117c1d56caef43,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/3f6e808b771e3a95f318119310c5db9b68e7624110bac4e380117c1d56caef43/0002.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,8,0,0.0,data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_ii_pdf_965_15kb_2023030216.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_kohinoor_pdf_880_15kb_2023030213-1.pdf,e048ac2a538548d787687b2930a73b02b9d28397be25bac4df1f67f48e9c1cf3,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/e048ac2a538548d787687b2930a73b02b9d28397be25bac4df1f67f48e9c1cf3/0001.json,gp_form_a,7,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,7,0,0.005,data/wb/2023/alipurduar/alipurduar_ii_form_a_kohinoor_pdf_880_15kb_2023030213-1.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_kohinoor_pdf_880_15kb_2023030213-1.pdf,e048ac2a538548d787687b2930a73b02b9d28397be25bac4df1f67f48e9c1cf3,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/e048ac2a538548d787687b2930a73b02b9d28397be25bac4df1f67f48e9c1cf3/0002.json,gp_form_a,4,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,4,0,0.005,data/wb/2023/alipurduar/alipurduar_ii_form_a_kohinoor_pdf_880_15kb_2023030213-1.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf,030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6/0001.json,gp_form_a,4,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,5,0,0.015,data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf,030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6/0002.json,gp_form_a,13,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,14,0,0.002,data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf,030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6/0003.json,gp_form_a,0,0,raw_only,column_geometry_or_anchor_alignment_not_supported,reader_diagnostic,1,0,0.007,data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf,a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb/0001.json,gp_form_a,5,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,5,0,0.009,data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf,a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb/0002.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,17,0,0.0,data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf,a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb/0003.json,gp_form_a,1,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,3,0,0.01,data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf,19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06/0001.json,gp_form_a,2,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,3,0,0.005,data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf,19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06/0002.json,gp_form_a,10,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,10,0,0.0,data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf,19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06/0003.json,gp_form_a,8,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,8,0,0.003,data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf,15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d/0001.json,gp_form_a,2,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,3,0,0.012,data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf,15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d/0002.json,gp_form_a,12,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,15,0,0.005,data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf,15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d/0003.json,gp_form_a,1,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,3,0,0.0,data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_i_pdf_950_51kb_2023030247.pdf,8274b20419abe1b2d03c2eb3f45693bb541794f1b87b121482718deba3580bfc,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/8274b20419abe1b2d03c2eb3f45693bb541794f1b87b121482718deba3580bfc/0001.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,6,0,0.001,data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_i_pdf_950_51kb_2023030247.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_i_pdf_950_51kb_2023030247.pdf,8274b20419abe1b2d03c2eb3f45693bb541794f1b87b121482718deba3580bfc,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/8274b20419abe1b2d03c2eb3f45693bb541794f1b87b121482718deba3580bfc/0002.json,gp_form_a,8,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,8,0,0.003,data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_i_pdf_950_51kb_2023030247.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_ii_pdf_967_06kb_2023030262.pdf,b579456050b3ab6f672a46ffbde380541590e4aea1c20960a08d7c6a6c33fd6f,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/b579456050b3ab6f672a46ffbde380541590e4aea1c20960a08d7c6a6c33fd6f/0001.json,gp_form_a,3,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,4,0,0.008,data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_ii_pdf_967_06kb_2023030262.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_ii_pdf_967_06kb_2023030262.pdf,b579456050b3ab6f672a46ffbde380541590e4aea1c20960a08d7c6a6c33fd6f,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/b579456050b3ab6f672a46ffbde380541590e4aea1c20960a08d7c6a6c33fd6f/0002.json,gp_form_a,8,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,8,0,0.004,data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_ii_pdf_967_06kb_2023030262.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_a_turturi_pdf_926_24kb_2023030250.pdf,1d0128cf56d16a6ca6528d3ce50291b2f7a6ab0fae60668d452fb2e157e0ab30,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/1d0128cf56d16a6ca6528d3ce50291b2f7a6ab0fae60668d452fb2e157e0ab30/0001.json,gp_form_a,7,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,7,0,0.007,data/wb/2023/alipurduar/alipurduar_ii_form_a_turturi_pdf_926_24kb_2023030250.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_a_turturi_pdf_926_24kb_2023030250.pdf,1d0128cf56d16a6ca6528d3ce50291b2f7a6ab0fae60668d452fb2e157e0ab30,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/1d0128cf56d16a6ca6528d3ce50291b2f7a6ab0fae60668d452fb2e157e0ab30/0002.json,gp_form_a,6,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,6,0,0.007,data/wb/2023/alipurduar/alipurduar_ii_form_a_turturi_pdf_926_24kb_2023030250.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf,0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725,1,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725/0001.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,0,0.005,data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf#page=1,
data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf,0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725,2,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725/0002.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,0,0.012,data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf#page=2,
data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf,0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725,3,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725/0003.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,0,0.003,data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf#page=3,
data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf,0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725,4,Alipurduar,2023,final,data/wb/derived/ward_schedules/ocr/0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725/0004.json,ps_form_b,0,0,raw_only,ps_form_b_reader_not_implemented,reader_diagnostic,0,0,0.0,data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf#page=4,
