row_id,state,district,year,stage,record_kind,block_printed,gram_panchayat,constituency_area_raw,seat_no,allocated_raw,caste_raw,women_raw,caste_reservation,woman_reserved,raw_cells,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,bbox_coordinate_system,bbox_rotation_degrees,quality_flags,review_status,printed_totals_raw,render_rotation_clockwise_degrees
8c85a5a1c5d3c5ddc61d,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/I,1,I-1,1SC,-,SC,0,"[""Gram No. 1"", ""12"", ""3"", ""0"", ""3"", ""6"", ""Moamari/I"", ""4-CoochBehar\n(Dakshin)"", ""1"", ""4/1"", ""I-1"", ""1SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,4,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
a0cb6fa3e6cf0be3c747,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/II,2,II-2,2 SC,2 W,SC,1,"[""Moamari"", """", null, null, null, null, ""Moamari/II"", ""4-CoochBehar\n(Dakshin)"", ""2"", ""4/2"", ""II-2"", ""2 SC"", ""2 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,5,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
df65370e1074caddb5d7,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/III,3,III-3,-,3 W,UR,1,"[null, null, null, null, null, null, ""Moamari/III"", ""4-CoochBehar\n(Dakshin)"", ""3"", ""4/3"", ""III-3"", ""-"", ""3 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,6,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
cede9980388799ce7485,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/IV,4,IV-4,4 SC,-,SC,0,"[null, null, null, null, null, null, ""Moamari/IV"", ""4-CoochBehar\n(Dakshin)"", ""4"", ""4/4"", ""IV-4"", ""4 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,7,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
964d5a5f9eac8cbce14b,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/V,5,V-5,5 B C,5 W,BC,1,"[null, null, null, null, null, null, ""Moamari/V"", ""4-CoochBehar\n(Dakshin)"", ""5"", ""4/5"", ""V-5"", ""5 B C"", ""5 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,8,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
91a0ec3b18f16a6b5495,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/VI,,VVI--66,-,-,UR,0,"[null, null, null, null, null, null, ""Moamari/VI"", ""4-CoochBehar\n(Dakshin)"", ""6"", ""4/6"", ""VVI--66"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,9,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,allocation_unread;seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
9211fc69317a233f7408,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/VII,7,VII-7,7 BC,-,BC,0,"[null, null, null, null, null, null, ""Moamari/VII"", ""4-CoochBehar\n(Dakshin)"", ""7"", ""4/7, 4/8"", ""VII-7"", ""7 BC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,10,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
4da4432dd3504e96ce01,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/VIII,8,VIII-8,-,8 W,UR,1,"[null, null, null, null, null, null, ""Moamari/VIII"", ""4-CoochBehar\n(Dakshin)"", ""8"", ""4/9"", ""VIII-8"", ""-"", ""8 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,11,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
5c79e98e065274763657,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/IX,9,IX-9,-,-,UR,0,"[null, null, null, null, null, null, ""Moamari/IX"", ""4-CoochBehar\n(Dakshin)"", ""9"", ""4/10"", ""IX-9"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,12,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
e58cafc0ee074ea325e3,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/X,10,X-10,-,-,UR,0,"[null, null, null, null, null, null, ""Moamari/X"", ""4-CoochBehar\n(Dakshin)"", ""10"", ""4/11"", ""X-10"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,13,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
845b6f0fe3335efb7e90,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/XI,11,XI-11,-,11 W,UR,1,"[null, null, null, null, null, null, ""Moamari/XI"", ""4-CoochBehar\n(Dakshin)"", ""11"", ""4/12"", ""XI-11"", ""-"", ""11 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,14,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
b869e29fa4d209ed58da,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Moamari,Moamari/XII,12,XII-12,12 BC,12 W,BC,1,"[null, null, null, null, null, null, ""Moamari/XII"", ""4-CoochBehar\n(Dakshin)"", ""12"", ""4/13"", ""XII-12"", ""12 BC"", ""12 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,2,1,15,"[34.464, 54.24000000000001, 790.0799850000001, 323.95000000000005]",pdf_points_top_left,0,seat_universe_mismatch,needs_review,"[{""page"": 2, ""raw"": [""12"", ""3"", ""0"", ""3"", ""6""], ""values"": [12, 3, 0, 3, 6]}]",
2ec195da3253b34d6e6b,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/I,1,I-1,1 SC,-,SC,0,"[""Gram No. 2"", ""16"", ""8"", ""0"", ""0"", ""8"", ""Chilkirhat/I"", ""4-CoochBehar\n(Dakshin)"", ""13"", ""4/14"", ""I-1"", ""1 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,4,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
b68937c3ad7c67d026eb,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/II,2,II-2,2 SC,2 W,SC,1,"[""Chilkirhat G.P."", """", null, null, null, null, ""Chilkirhat/II"", ""4-CoochBehar"", ""14"", ""4/15"", ""II-2"", ""2 SC"", ""2 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,5,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
71fdeb09b9dc91646572,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/III,3,III-3,3 SC,-,SC,0,"[null, null, null, null, null, null, ""Chilkirhat/III"", ""(Dakshin)\n4-CoochBehar"", ""15"", ""4/16"", ""III-3"", ""3 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,6,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
952a6c1f0f59f53f8fd6,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/IV,4,IV-4,-,-,UR,0,"[null, null, null, null, null, null, ""Chilkirhat/IV"", ""(Dakshin)\n4-CoochBehar"", ""16"", ""4/17"", ""IV-4"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,7,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
2c205de895c1b74bfda4,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/V,5,V-5,5 SC,5 W,SC,1,"[null, null, null, null, null, null, ""Chilkirhat/V"", ""(Dakshin)\n4-CoochBehar"", ""17"", ""4/18"", ""V-5"", ""5 SC"", ""5 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,8,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
397f91e13ece32022733,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/VI,6,VI-6,6 SC,-,SC,0,"[null, null, null, null, null, null, ""Chilkirhat/VI"", ""(Dakshin)\n4-CoochBehar"", ""18"", ""4/19"", ""VI-6"", ""6 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,9,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
44fce50ad3f91b842f24,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/VII,7,VII-7,-,7 W,UR,1,"[null, null, null, null, null, null, ""Chilkirhat/VII"", ""(Dakshin)\n4-CoochBehar"", ""19"", ""4/20"", ""VII-7"", ""-"", ""7 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,10,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
5088887174c0e39b4dbb,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/VIII,8,VIII-8,8 SC,8 W,SC,1,"[null, null, null, null, null, null, ""Chilkirhat/VIII"", ""(Dakshin)\n4-CoochBehar"", ""20"", ""4/21, 4/22"", ""VIII-8"", ""8 SC"", ""8 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,11,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
757a405fbc09e192e910,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/IX,9,IX-9,-,..,UR,0,"[null, null, null, null, null, null, ""Chilkirhat/IX"", ""(Dakshin)\n4-CoochBehar"", ""21"", ""4/23"", ""IX-9"", ""-"", ""..""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,12,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
7cc4c30e4f693b99101a,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/X,10,X-10,-,10 W,UR,1,"[null, null, null, null, null, null, ""Chilkirhat/X"", ""(Dakshin)\n4-CoochBehar"", ""22"", ""4/24"", ""X-10"", ""-"", ""10 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,13,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
a68407411a6f94bd65ad,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/XI,11,XI-11,11 SC,-,SC,0,"[null, null, null, null, null, null, ""Chilkirhat/XI"", ""(Dakshin)\n4-CoochBehar"", ""23"", ""4/25, 4/26"", ""XI-11"", ""11 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,14,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
a6e0cbc41e02be8b18a0,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/XII,12,XII-12,12 SC,12 W,SC,1,"[null, null, null, null, null, null, ""Chilkirhat/XII"", ""(Dakshin)\n4-CoochBehar"", ""24"", ""4/27"", ""XII-12"", ""12 SC"", ""12 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,15,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
3e9208d230d1a4adf3ee,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/XIII,13,XIII-13,-,-,UR,0,"[null, null, null, null, null, null, ""Chilkirhat/XIII"", ""(Dakshin)\n4-CoochBehar"", ""25"", ""4/28"", ""XIII-13"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,16,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
bfb1c994f3ead4cd8b48,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/XIV,14,XIV-14,-,14 W,UR,1,"[null, null, null, null, null, null, ""Chilkirhat/XIV"", ""(Dakshin)\n4-CoochBehar"", ""26"", ""4/29"", ""XIV-14"", ""-"", ""14 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,17,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
9479ec14d8ae37bcc7a3,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/XV,15,XV-15,-,-,UR,0,"[null, null, null, null, null, null, ""Chilkirhat/XV"", ""(Dakshin)\n4-CoochBehar"", ""27"", ""4/30"", ""XV-15"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,18,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
e7b38bc6b1e2158e8b4c,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Chilkirhat,Chilkirhat/XVI,16,XVI-16,-,16 W,UR,1,"[null, null, null, null, null, null, ""Chilkirhat/XVI"", ""(Dakshin)\n4-CoochBehar"", ""28"", ""4/31"", ""XVI-16"", ""-"", ""16 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,3,1,19,"[34.464, 54.24000000000001, 790.0799850000001, 333.55]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 3, ""raw"": [""16"", ""8"", ""0"", ""0"", ""8""], ""values"": [16, 8, 0, 0, 8]}]",
49beb831cced4829dbdd,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/I,1,I-1,1 SC,-,SC,0,"[""Gram No. 3"", ""17"", ""8"", ""0"", ""0"", ""8"", ""Falimari/I"", ""4-CoochBehar\n(Dakshin)"", ""29"", ""4/32, 4/33"", ""I-1"", ""1 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,4,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
93fd14f1038abe4bbbde,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/II,2,II-2,2 SC,2 W,SC,1,"[""Falimari"", """", null, null, null, null, ""Falimari/II"", ""4-CoochBehar\n(Dakshin)"", ""30"", ""4/34"", ""II-2"", ""2 SC"", ""2 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,5,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
13a4bf0abd1ea3f1d8f3,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/III,3,III-3,-,-,UR,0,"[null, null, null, null, null, null, ""Falimari/III"", ""4-CoochBehar\n(Dakshin)"", ""31"", ""4/35"", ""III-3"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,6,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
9c01c1ca66cabe114d97,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/IV,4,IV-4,4 SC,-,SC,0,"[null, null, null, null, null, null, ""Falimari/IV"", ""4-CoochBehar\n(Dakshin)"", ""32"", ""4/36"", ""IV-4"", ""4 SC"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,7,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
c76eb7cf7ded3a6d2930,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/V,5,V-5,-,5 W,UR,1,"[null, null, null, null, null, null, ""Falimari/V"", ""4-CoochBehar\n(Dakshin)"", ""33"", ""4/37"", ""V-5"", ""-"", ""5 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,8,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
4a46e21f5ee159627df3,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/VI,6,VI-6,-,-,UR,0,"[null, null, null, null, null, null, ""Falimari/VI"", ""4-CoochBehar\n(Dakshin)"", ""34"", ""4/38"", ""VI-6"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,9,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
eec1659d408cfb419696,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/VII,7,VII-7,-,7 W,UR,1,"[null, null, null, null, null, null, ""Falimari/VII"", ""4-CoochBehar\n(Dakshin)"", ""35"", ""4/39"", ""VII-7"", ""-"", ""7 W""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,10,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
2b6c9bf8e33b7ebfa423,West Bengal,Cooch Behar,2018,draft,gp_ward_reservation,CoochBehar - I,Falimari,Falimari/VIII,8,VIII-8,-,-,UR,0,"[null, null, null, null, null, null, ""Falimari/VIII"", ""4-CoochBehar\n(Dakshin)"", ""36"", ""4/40"", ""VIII-8"", ""-"", ""-""]",data/wb/gp_source_search/historical_expansion/coochbehar_FormACOB1_521a5f82.pdf,8db07ee59dedcb67080b617e46804f6a10f4e7958a4ba9ea940e8c2ebed105b7,4,1,11,"[34.464, 54.24000000000001, 790.0799850000001, 373.99]",pdf_points_top_left,0,,source_controls_passed,"[{""page"": 4, ""raw"": [""17"", ""8"", ""0"", ""0"", ""8""], ""values"": [17, 8, 0, 0, 8]}]",
