district,term,source_file,page,row,y0,y1,column,reading
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,13,840,900,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,13,840,900,women,Arbandi-I
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,14,900,959,caste,Babla (ST)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,14,900,959,women,Babla
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,15,959,1019,caste,Belgoria-I (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,15,959,1019,women,Belgoria-I
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,16,1019,1079,caste,Belgoria-Il (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,16,1019,1079,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,17,1079,1139,caste,Nabla (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,17,1079,1139,women,.
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,18,1139,1198,caste,Fulia Township (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,18,1139,1198,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,19,1198,1257,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,19,1198,1257,women,Baganchra
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,20,1257,1318,caste,Arbandi (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,20,1257,1318,women,Arbandi 1
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,21,1318,1377,caste,Hanskhali |
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,21,1318,1377,women,Slock
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,22,1377,1436,caste,Dakshinpara-ll (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,22,1377,1436,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,23,1436,1497,caste,Dakshinpara-I (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,23,1436,1497,women,Dakshinpara-]
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,24,1497,1558,caste,Betna Gobindapur (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,24,1497,1558,women,Betna Gobindapur
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,25,1558,1617,caste,Mayurhat-II (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,25,1558,1617,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,26,1617,1677,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,26,1617,1677,women,Gazna
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,27,1677,1739,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,27,1677,1739,women,Ramnagar Barachupria-!
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,28,1739,1798,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,28,1739,1798,women,Bagula-I
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,29,1798,1858,caste,Bagula-Il (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,29,1798,1858,women,Bagula-ll
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,30,1858,1917,caste,Mamjoan (ST)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,30,1858,1917,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,31,1917,1977,caste,Badkulla-Hi (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4,31,1917,1977,women,Badkulla-!!
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,1,3,191,caste,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,1,3,191,women,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,2,191,237,caste,(4)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,2,191,237,women,(5)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,3,237,296,caste,Ranaghat-I
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,3,237,296,women,Block
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,4,296,356,caste,Barasat (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,4,296,356,women,Barasat
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,5,356,415,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,5,356,415,women,Anulia
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,6,415,475,caste,Ramnagar-Il (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,6,415,475,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,7,475,534,caste,Nawpara Masunda(SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,7,475,534,women,Nawpara Masunda
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,8,534,595,caste,Kalinarayanpur- Paharpur (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,8,534,595,women,Kalinarayanpur-Paharpur
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,9,595,655,caste,Ranaghat-{!
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,9,595,655,women,Block
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,10,655,715,caste,Duttapulia (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,10,655,715,women,Duttapulia
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,11,715,775,caste,Anismali (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,11,715,775,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,12,775,837,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,12,775,837,women,Jugalkishore
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,13,837,896,caste,Nokari (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,13,837,896,women,Nokari
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,14,896,956,caste,Debagram (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,14,896,956,women,Debagram
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,15,956,1016,caste,Shyamnagar(BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,15,956,1016,women,Shyamnagar
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,16,1016,1076,caste,Aranghata (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,16,1016,1076,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,17,1076,1135,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,17,1076,1135,women,Baidyapur II
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,18,1135,1194,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,18,1135,1194,women,Majhergram
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,19,1194,1254,caste,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,19,1194,1254,women,Kamalpur
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,20,1254,1314,caste,Baidyapur-I (ST)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,20,1254,1314,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,21,1314,1373,caste,Chakdaha |
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,21,1314,1373,women,Jock
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,22,1373,1433,caste,Chanduria-I (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,22,1373,1433,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,23,1433,1494,caste,Tatla-Il (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,23,1433,1494,women,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,24,1494,1554,caste,Silinda-I (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,24,1494,1554,women,Silinda-I
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,25,1554,1614,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,25,1554,1614,women,Silinda-H
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,26,1614,1674,caste,Ghetugachhi (ST)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,26,1614,1674,women,Ghetugachh:
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,27,1674,1735,caste,Dewli (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,27,1674,1735,women,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,28,1735,1795,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,28,1735,1795,women,Dubra
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,29,1795,1854,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,29,1795,1854,women,Hingnara
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,30,1854,1913,caste,Kalyani B
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,30,1854,1913,women,ock
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,31,1913,1974,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,31,1913,1974,women,Madanpur-I
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,32,1974,2033,caste,Madanpur-II (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,32,1974,2033,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,33,2033,2091,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,33,2033,2091,women,Sarati
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,34,2091,2150,caste,Shimurali (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5,34,2091,2150,women,Shimurali
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,1,3,191,caste,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,1,3,191,women,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,2,191,237,caste,(4)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,2,191,237,women,G6)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,3,237,295,caste,Haringhata
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,3,237,295,women,Block
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,4,295,356,caste,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,4,295,356,women,Birohi-l
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,5,356,415,caste,Birohi-II (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,5,356,415,women,Birohi-Il
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,6,415,474,caste,Kastodanga-l (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,6,415,474,women,Kastedanga-!
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,7,474,533,caste,Fatepur (SC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,7,474,533,women,
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,8,533,595,caste,Mollabelia (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,8,533,595,women,-
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,9,595,654,caste,Nagarukhra-I (BC)
Nadia,2018,nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,6,9,595,654,women,Nagarukhra-!
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,1,4,456,all,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,1,4,456,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,1,4,456,women,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,2,456,510,all,(1)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,2,456,510,caste,(4)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,2,456,510,women,(5)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,3,510,559,all,MADNABATI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,3,510,559,caste,MADNABATI (ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,3,510,559,women,MADNABATI (STW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,4,559,606,all,GOBINDAPUR-MAHESHPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,4,559,606,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,4,559,606,women,GOBINDAPUR-MAHESHPUR (W:
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,5,606,654,all,BAMANGOLA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,5,606,654,caste,BAMANGOLA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,5,606,654,women,-—=—
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,6,654,702,all,CHANDPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,6,654,702,caste,wee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,6,654,702,women,ware
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,7,702,750,all,PAKUAHAT
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,7,702,750,caste,rd
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,7,702,750,women,PAKUAHAT(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,8,750,799,all,JAGDALA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,8,750,799,caste,JAGDALA (ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,8,750,799,women,JAGDALA (STW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,9,799,847,all,MANGALPURA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,9,799,847,caste,MANGALPURA(ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,9,799,847,women,ewe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,10,847,895,all,AKTAIL
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,10,847,895,caste,oocce
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,10,847,895,women,===
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,11,895,943,all,BAIDYAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,11,895,943,caste,BAIDYAPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,11,895,943,women,BAIDYAPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,12,943,992,all,JAJOIL
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,12,943,992,caste,ed
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,12,943,992,women,JAJOIL(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,13,992,1040,all,KANTURKA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,13,992,1040,caste,KANTURKA(ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,13,992,1040,women,=<o--
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,14,1040,1089,all,HABIBPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,14,1040,1089,caste,rs
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,14,1040,1089,women,=---
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,15,1089,1139,all,BULBULCHANDI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,15,1089,1139,caste,BULBULCHANDK(ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,15,1089,1139,women,BULBULCHANDI(STW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,16,1139,1187,all,DHUMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,16,1139,1187,caste,woane
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,16,1139,1187,women,DHUMPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,17,1187,1236,all,AIHO
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,17,1187,1236,caste,AIHO(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,17,1187,1236,women,meee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,18,1236,1285,all,RISHIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,18,1236,1285,caste,oeee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,18,1236,1285,women,woo
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,19,1285,1333,all,SRIRAMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,19,1285,1333,caste,SRIRAMPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,19,1285,1333,women,SRIRAMPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,20,1333,1382,all,ALAL
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,20,1333,1382,caste,ALAL (BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,20,1333,1382,women,es
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,21,1382,1430,all,KARKACH
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,21,1382,1430,caste,ted
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,21,1382,1430,women,KARKACH(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,22,1430,1478,all,DEOTALA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,22,1430,1478,caste,DEOTALA (ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,22,1430,1478,women,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,23,1478,1526,all,BABUPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,23,1478,1526,caste,—-—see
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,23,1478,1526,women,-———=
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,24,1526,1574,all,CHAKNAGAR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,24,1526,1574,caste,CHAKNAGAR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,24,1526,1574,women,CHAKNAGAR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,25,1574,1623,all,SALAIDANGA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,25,1574,1623,caste,SALAIDANGA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,25,1574,1623,women,SALAIDANGA(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,26,1623,1670,all,SAHAJADPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,26,1623,1670,caste,SAHAJADPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,26,1623,1670,women,wore
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,27,1670,1717,all,GAZOLE-I
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,27,1670,1717,caste,GAZOLE-I (SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,27,1670,1717,women,GAZOLE-I (SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,28,1717,1764,all,GAZOLE-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,28,1717,1764,caste,GAZOLE-II (ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,28,1717,1764,women,sae
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,29,1764,1812,all,BAIRGACHHI-I]
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,29,1764,1812,caste,-——<--
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,29,1764,1812,women,BAIRGACHHI-II(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,30,1812,1860,all,BAIRGACHHI-I
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,30,1812,1860,caste,BAIRGACHHI-I(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,30,1812,1860,women,BAIRGACHHI-I(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,31,1860,1909,all,PANDUA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,31,1860,1909,caste,PANDUA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,31,1860,1909,women,“wae
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,32,1909,1957,all,MAJHRA
