row_id,state,year,district,block,tier,serial_printed,seat_id_printed,seat_id_readings,seat_no,seat_no_basis,source_path,source_page,source_sha256,source_bbox,gram_panchayat,reservation_raw,electors,votes_polled,votes_rejected,winner_name,winner_party,gram_panchayat_printed,gram_panchayat_basis,reservation,caste_reservation,woman_reserved,candidate_count,candidate_votes_sum,quality_flags,review_status
47c450742426535d9b63,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/I-1,"[""Banchukamari/I-1"", ""Banchukamari/I-1"", ""Banchukamari/I-1""]",1,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,1,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[705, 811, 1188, 1066]",Banchukamari,SC,1378,1249,83,DIPANKAR ROY(DEBU),AITC,,constituency_prefix,SC,SC,0,3,1180,candidate_cells:review;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
cceec886027c643be123,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/II-2,"[""Banchukamari/H-2"", ""Banchukamari/I-2"", ""Banchukamari/II-2""]",2,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,1,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[705, 1066, 1188, 1328]",Banchukamari,ST-WOMAN,750,616,18,FULESWARI MUNDA ORAON,AITC,,constituency_prefix,STW,ST,1,3,595,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
eeb49c893192b20c6a93,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/III-3,"[""Banchukamari/III-3"", ""Banchukamari/III-3"", ""Banchukamari/III-3""]",3,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,1,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[705, 1328, 1188, 1664]",Banchukamari,WOMAN,1097,,96,MOUSUMI RAVA,INC,,constituency_prefix,W,UR,1,4,777,candidate_cells:review;votes_polled:unread_numeric;votes_rejected:single_reader,needs_review
38a92d91c611711c41ec,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/IV-4,"[""Banchukamari/IV-4"", ""Banchukamari/IV-4"", ""Banchukamari/IV-4""]",4,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,1,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[705, 1664, 1188, 1918]",Banchukamari,ST,1067,899,64,SHRIDAS URAO,AITC,,constituency_prefix,ST,ST,0,3,829,candidate_cells:review;gram_panchayat:missing_cell;votes:accounting_mismatch,needs_review
3083d364068bbffaf955,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/V-5,"[""Banchukamari/V-5"", ""Banchukamari/V-5"", ""Banchukamari/V-5""]",5,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,2,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[720, 592, 1202, 896]",Banchukamari,UR,1438,1145,73,GULASAN MANDAL,AITC,,constituency_prefix,UR,UR,0,4,1070,candidate_cells:review;gram_panchayat:missing_cell;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
84d510577f52a8f17953,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/VI-6,"[""Banchukamari/VI-6"", ""Banchukamari/VI-6"", ""Banchukamari/VI-6""]",6,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,2,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[720, 896, 1202, 1066]",Banchukamari,WOMAN,1595,1384,49,JASHOMATI URAO,BJP,,constituency_prefix,W,UR,1,2,1315,candidate_cells:review;gram_panchayat:missing_cell;votes:accounting_mismatch;winner:party_mismatch;winner_party:readers_disagree,needs_review
90ce2ad1dbb52d00f015,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/VII-7,"[""Banchukamari/VII-7 ."", ""; kemart/VIl? Barren"", ""Banchukamari/VII-7""]",7,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,2,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[720, 1066, 1202, 1366]",Banchukamari,UR,1292,1191,49,RANAJIT GHOSH(SHIBU),AITC,,constituency_prefix,UR,UR,0,4,,candidate_cells:review;gram_panchayat:missing_cell;reservation_raw:readers_disagree;seat_id:readers_disagree;winner_party:readers_disagree,needs_review
c4ee309d4ba16a4a0a46,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/VII-8,"["""", ""Banchukamari/VIII-8"", ""Banchukamari/VII-8""]",8,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,2,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[720, 1366, 1202, 1619]",Banchukamari,WOMAN,928,834,51,NAMITA ROY ADHIKARY,BJP,,constituency_prefix,W,UR,1,3,790,candidate_cells:review;gram_panchayat:missing_cell;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
bcbb9e787f5447f33514,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/IX-9,"[""Banchukamari/IX-9"", ""Banchukamari/IX-9"", ""Banchukamari/IX-9""]",9,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,2,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[720, 1619, 1202, 1874]",Banchukamari,SC-WOMAN,925,854,,PAYEL GHOSH (SAHA),AITC,,constituency_prefix,SCW,SC,1,3,849,candidate_cells:review;gram_panchayat:missing_cell;votes_polled:single_reader;votes_rejected:readers_disagree;winner_name:readers_disagree,needs_review
c6d2b087ef50088e9a7c,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/X-10,"[""Banchuk anchukaMarl/A- i/X-10"", ""Banchuk anchukaMarl/A- i/X-10"", ""Banchukamari/X-10""]",10,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,3,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[717, 584, 1198, 926]",Banchukamari,UR,1001,912,18,PALASH GHOSH(KESHAB),AITC,,constituency_prefix,UR,UR,0,4,,candidate_cells:review;electors:single_reader;gram_panchayat:missing_cell;seat_id:readers_disagree;winner_name:readers_disagree,needs_review
94369599666822f93360,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/XI-11,"[""Banchukamari/XI-11"", ""Banchukamari/XI-11"", ""Banchukamari/XI-11""]",11,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,3,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[717, 926, 1198, 1188]",Banchukamari,UR,819,724,20,DULAL DUTTA (BHOLA),AITC,,constituency_prefix,UR,UR,0,3,707,candidate_cells:review;gram_panchayat:missing_cell;votes:accounting_mismatch,needs_review
a1ddf10debf74af0610e,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/XH-12,"[""Banchukamari/XH-12"", ""Banchukamari/XI-12"", ""Banchukamari/XH-12""]",12,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,3,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[717, 1188, 1198, 1442]",Banchukamari,sc,959,839,25,SANKAR ROY,BJP,,constituency_prefix,SC,SC,0,3,830,candidate_cells:review;gram_panchayat:missing_cell;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch,needs_review
0165aea51c21cb13faa8,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/XIH-13,"[""Banchukamari/XIH-13"", ""Banchukamari/XIII-13"", ""Banchukamari/XIH-13""]",13,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,3,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[717, 1442, 1198, 1704]",Banchukamari,WOMAN,1190,1079,69,LAKSHMI DAS,AITC,,constituency_prefix,W,UR,1,3,1011,candidate_cells:review;gram_panchayat:missing_cell;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch,needs_review
3d1ecac14694f1d7370c,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/X1V-14,"[""Banchukamari/XIV-14"", ""Banchukamari/X1V-14 —"", ""Banchukamari/X1V-14""]",14,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,3,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[717, 1704, 1198, 1874]",Banchukamari,SC-WOMAN,797,696,20,SHEULI BARMAN (ROY},AITC,,constituency_prefix,SCW,SC,1,2,683,gram_panchayat:missing_cell;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
a52a92082bd34a23b5a9,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/I-1,"[""Chakowakheti/I-1"", ""Chakowakheti/I-1"", ""Chakowakheti/I-1""]",1,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,4,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[716, 1180, 1195, 1350]",Chakowakheti,ST,1069,862,102,BABLU ORAON,BJP,,constituency_prefix,ST,ST,0,2,763,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;votes:accounting_mismatch;winner:party_mismatch,needs_review
539814f529e1b6c2547f,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/I-2,"[""Chakowakheti/II-2"", ""Chakowakheti/II-2"", ""Chakowakheti/I-2""]",2,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,4,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[716, 1350, 1195, 1519]",Chakowakheti,SC-WOMAN,801,692,36,RITA BARMAN,AITC,,constituency_prefix,SCW,SC,1,2,662,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;seat_id:readers_disagree;votes:accounting_mismatch;winner:not_uniquely_matched;winner_name:readers_disagree,needs_review
e08bb75299c25b55ae86,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/III-3,"[""Chakowakheti/III-3"", ""Chakowakheti/III-3"", ""Chakowakheti/III-3""]",3,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,4,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[716, 1519, 1195, 1773]",Chakowakheti,SC,1487,1251,87,KAMAL RAY,BJP,,constituency_prefix,SC,SC,0,3,,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;winner:party_mismatch,needs_review
52c086cc9e011086487d,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/IV-4,"[""7 Chakowakheti/IV-4"", ""Chakowakheti/IV-4"", ""Chakowakheti/IV-4""]",4,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,4,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[716, 1773, 1195, 2026]",Chakowakheti,SC-WOMAN,796,704,34,RATNA RAY BARMAN ff Jf,AITC,,constituency_prefix,SCW,SC,1,3,669,gram_panchayat:missing_cell;layout:missing_leading_columns;reservation_raw:readers_disagree;seat_id:readers_disagree;votes:accounting_mismatch;winner:not_uniquely_matched;winner_name:low_ocr_confidence;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
53555e881984b27af65c,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/XV-15,"[""Banchukamari/XV-15"", ""Banchukamari/XV-15"", ""Banchukamari/XV-15""]",15,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,4,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[716, 584, 1195, 926]",45 46 47 48 49 50 51,SC,838,753,45,CHAMPA BARMAN (ROY),IND,45 46 47 48 49 50 51,gp_column,SC,SC,0,4,702,candidate_cells:review;gram_panchayat:readers_disagree;layout:missing_leading_columns;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
89b878f17f81b18aafd5,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Banchukamari/XVI-16,"[""Banchukamari/XVI-16"", ""Banchukamari/XVI-16"", ""Banchukamari/XVI-16""]",16,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,4,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[716, 926, 1195, 1180]",45 46 47 48 49 50 51,SC-WOMAN,1139,997,82,TAPASI ROY,AITC,45 46 47 48 49 50 51,gp_column,SCW,SC,1,3,897,candidate_cells:review;gram_panchayat:readers_disagree;layout:missing_leading_columns;votes:accounting_mismatch,needs_review
1c14ec0c27c42a21e3a3,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/V-5,"[""Chakowakheti/V-5"", ""Chakowakheti/V-5"", ""Chakowakheti/V-5""]",5,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 586, 1188, 767]",Chakowakheti,Sc,728,611,19,ALOK KUMAR RAY,AITC,,constituency_prefix,SC,SC,0,3,598,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;votes:accounting_mismatch,needs_review
80da07d392a26b63bb95,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/VI-6,"[""Chakowakheti/VI-6"", ""Chakowakheti/VI-6"", ""Chakowakheti/VI-6""]",6,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 767, 1188, 832]",Chakowakheti,UR,1009,,,SANIRAM ORAON,AITC,,constituency_prefix,UR,UR,0,1,,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;votes_polled:unread_numeric;votes_rejected:unread_numeric,needs_review
3b142e2fe16937d29bf6,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/VII-7,"[""h Chakowakheti/VI : kheti/VIH-7"", ""hak Chakowakheti/VI kheti : /VII-7"", ""Chakowakheti/VII-7""]",7,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 832, 1188, 927]",Chakowakheti,WOMAN,1273,1045,95,ANJANA RAY,AITC,,constituency_prefix,W,UR,1,2,952,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;reservation_raw:readers_disagree;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
47a32e393954b20888ed,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/VIII-8,"[""Chakowakheti/VII-8 i -"", ""Chakowakheti/VIII-8 i -"", ""Chakowakheti/VIII-8""]",8,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 927, 1188, 1116]",Chakowakheti,UR,1325,1160,28,NRIPENDRANATH RAY,BJP,,constituency_prefix,UR,UR,0,3,1131,candidate_cells:review;electors:single_reader;gram_panchayat:missing_cell;layout:missing_leading_columns;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch;votes_polled:single_reader;winner:not_uniquely_matched;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
04bdf359d2bbcf1265cf,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/Ix-9,"[""Chakowakheti/IX-9"", ""Chakowakheti/IX-9"", ""Chakowakheti/Ix-9""]",9,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 1116, 1188, 1284]",Chakowakheti,WOMAN,831,728,,ANJALI BARMAN,AITC,,constituency_prefix,W,UR,1,2,655,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;votes_rejected:readers_disagree,needs_review
a3f809ce718a5589caa9,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/X-10,"[""Chakowakheti/X-10"", ""Chakowakheti/X-10"", ""Chakowakheti/X-10""]",10,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 1284, 1188, 1454]",Chakowakheti,UR,723,673,12,KAJAL RAY,AITC,,constituency_prefix,UR,UR,0,2,661,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns,needs_review
34004f88d841ebb95e1b,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XI-11,"[""Chakowakheti/XI-11 . :"", ""Chakowakheti/XI-11 . Z"", ""Chakowakheti/XI-11""]",11,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 1454, 1188, 1725]",Chakowakheti,WOMAN,1128,985,36,SHANTI ROY W/O. NAGENDRA,BJP,,constituency_prefix,W,UR,1,3,965,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;seat_id:readers_disagree;votes:accounting_mismatch;votes_rejected:single_reader;winner_party:readers_disagree,needs_review
b3fa32c042856c2c09a1,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XII-12,"[""Chakowakheti/XII-12"", ""Chakowakheti/XII-12"", ""Chakowakheti/XII-12""]",12,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 1725, 1188, 1896]",Chakowakheti,SC-WOMAN,1339,1159,67,PRATIMA ROY,AITC,,constituency_prefix,SCW,SC,1,2,1108,candidate_cells:review;gram_panchayat:missing_cell;layout:missing_leading_columns;votes:accounting_mismatch,needs_review
6e133eb02742f768ca98,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XII-13,"[""Chakowakheti/XIII-13"", ""Chakowakheti/XIII-13"", ""Chakowakheti/XII-13""]",13,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,5,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[709, 1896, 1188, 2064]",Chakowakheti,UR,817,690,28,HARISH CHANDRA RAY f\ fi,AITC oe,,constituency_prefix,UR,UR,0,2,665,gram_panchayat:missing_cell;layout:missing_leading_columns;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch;winner:not_uniquely_matched;winner_name:low_ocr_confidence;winner_name:readers_disagree;winner_party:low_ocr_confidence;winner_party:readers_disagree,needs_review
883501efed968930b2a2,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XIV-14,"[""Chakowakheti/XIV-14"", ""Chakowakheti/XIV-14"", ""Chakowakheti/XIV-14""]",14,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 590, 1180, 762]",Chakowakheti,WOMAN,1082,934,37,JHUMA DAS,AITC,,constituency_prefix,W,UR,1,2,896,candidate_cells:review;votes:accounting_mismatch,needs_review
9f9323e7926037f2121d,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XV-15,"[""Chakowakheti/XV-15"", ""Chakowakheti/XV-15"", ""Chakowakheti/XV-15""]",15,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 762, 1180, 1120]",Chakowakheti,SC,1073,940,37,ANIMESH RAY,BJP,,constituency_prefix,SC,SC,0,5,907,candidate_cells:review;reservation_raw:low_ocr_confidence;votes:accounting_mismatch,needs_review
14a645ab942b802a21a8,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XVI-16,"[""Chakowakheti/XVI-16"", ""Chakowakheti/XVI-16"", ""Chakowakheti/XVI-16""]",16,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 1120, 1180, 1306]",Chakowakheti,SC-WOMAN,1233,1038,108,SIMA SARKAR (SINHA RAY),BJP,,constituency_prefix,SCW,SC,1,3,936,candidate_cells:review;reservation_raw:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
49bffda5ea96b5c18847,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XVII-17,"[""Chakowakheti/XVII-17"", ""Chakowakheti/XVII-17"", ""Chakowakheti/XVII-17""]",17,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 1306, 1180, 1446]",Chakowakheti,UR,797,664,45,LAKSHMI RANI GHOSH,AITC,,constituency_prefix,UR,UR,0,3,630,candidate_cells:review;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
04f2ad34fdeea92155f6,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XVIII-18,"[""Chakowakheti/XVIII-18"", ""Chakowakheti/XVII-18"", ""Chakowakheti/XVIII-18""]",18,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 1446, 1180, 1680]",Chakowakheti,sc,665,562,26,BHAGIRATH ADHIKARY,AITC,,constituency_prefix,SC,SC,0,4,543,candidate_cells:review;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree,needs_review
64b81206f2fff81d1468,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XIX-19,"[""Chakowakheti/XIX-19"", ""Chakowakheti/XIX-19"", ""Chakowakheti/XIX-19""]",19,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 1680, 1180, 1822]",Chakowakheti,WOMAN,1352,,59,LATIKA RAY,AITC,,constituency_prefix,W,UR,1,3,1118,candidate_cells:review;votes_polled:readers_disagree;votes_rejected:single_reader,needs_review
221d122e99fa5eed0e57,West Bengal,2018,Alipurduar,Alipurduar-I,gp_member,,Chakowakheti/XX-20,"[""Chakowakheti/XX-20 F"", "",; fs Chakowakheti/XX-20"", ""Chakowakheti/XX-20""]",20,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-I/APD-I IIA.PDF,6,b1c7dd2fbdbb46365231f387536f364fc3b2f5b99b4c7c241867ddc593382b50,"[700, 1822, 1180, 1917]",Chakowakheti,SC-WOMAN,1171,1008,63,BHARATI ROY,BJP,,constituency_prefix,SCW,SC,1,2,932,candidate_cells:review;reservation_raw:readers_disagree;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
