seat_row_id,candidate_row_id,candidate_name,party,votes,source_path,source_page,source_sha256,source_bbox,quality_flags
62e38d5ff4be9075a9b7,75c9bd4fea363047664f,SALU DARJEE,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 789, 2311, 850]",party:readers_disagree;votes:unread_numeric
ba0436bbe323ffbf22e4,11cb75c1fd89e414d377,BISHANATH ORAON,JMM,104,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 909, 2311, 970]",
ba0436bbe323ffbf22e4,0514da503279c6fbb6a2,MUNSI MUNDA,AITC,443,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 970, 2311, 1030]",
ba0436bbe323ffbf22e4,443a45402ea672a1d919,RAMESH ORAON,BJP,412,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1030, 2311, 1090]",
a8dd0b03474a57fa08ac,fc32e169cebde84afced,MANI PRAKASH KHALKO,AITC,374,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1150, 2311, 1210]",
a8dd0b03474a57fa08ac,8f55bc5ce9c0ceae50e9,LOK BAHADUR CHHETRI,BIP,169,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1210, 2311, 1270]",party:readers_disagree;party:unrecognized
cb6c3a6f13cc102ee373,a4adc585ad445fbba464,ee,,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1375, 2311, 1389]",name:low_ocr_confidence;name:readers_disagree;party:unrecognized;votes:unread_numeric
cb6c3a6f13cc102ee373,229909dce3d7d7623e71,SURAJ MUNI MINJ,BJP,302,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1389, 2311, 1450]",party:readers_disagree
87384303a77b5bc32434,3fa7ee4e4329e4e06ef7,DIPA TOTO TAMANG,AITC,458,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1509, 2311, 1570]",
87384303a77b5bc32434,ce79d1e35b5939c08920,SUMAN LAMA,"SPE: |"" EAE",324,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1570, 2311, 1630]",name:readers_disagree;party:low_ocr_confidence;party:readers_disagree;party:unrecognized
c0db535527dafbba1081,f2c822e98b21fa264cb3,BIRJET ORAON,AITC,472,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1690, 2311, 1750]",name:readers_disagree;party:readers_disagree
c0db535527dafbba1081,ea9aa6fd05208cfe8e2c,SANJAY ORAON,BIP,222,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1750, 2311, 1811]",party:readers_disagree;party:unrecognized
87155942206671b78e86,9effbcde930361f1749d,TIMPU ORAON,BJP,426,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 373, 2318, 432]",name:readers_disagree
87155942206671b78e86,b7e03475104206ec50d9,MADHAB CHHETRI,AITC,593,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 432, 2318, 492]",
dfb4395ba5964f53c989,14457aa61358959e4080,REKHA NAIK,AITC,463,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 552, 2318, 612]",
dfb4395ba5964f53c989,519570c90fda30ffba54,SUSHMA TANTI,BIP,187,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 612, 2318, 680]",party:unrecognized
49cec68a923ae1164e9a,b92fcf264ff3e8540ba0,ASUNTA LAKRA (CHIK BARAIK),CPIM,97,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 724, 2318, 794]",
49cec68a923ae1164e9a,30d49b70e8d6680ba771,BINA ORAON,AITC,258,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 794, 2318, 854]",name:readers_disagree
49cec68a923ae1164e9a,2db8b57e3c79e965c3cd,SANGEETA MAJHI (ORAON),BJP,249,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 854, 2318, 914]",
49cec68a923ae1164e9a,0b437dfd1aa7d1a3ae7a,SUSHMA MUNDA,IND,2,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 914, 2318, 974]",
75b6b3af611ad3d24cc5,0424fe49d2642cd29b04,UTTAM BHUTIA,AITC,439,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1034, 2318, 1095]",name:readers_disagree
75b6b3af611ad3d24cc5,94da7e9b07c729c601d8,BINAY BAXLA,BJP,246,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1095, 2318, 1154]",
fbd416b51faded1ae089,5ae7b1d428f594c21a17,JYOTI LAMA,AITC,353,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1214, 2318, 1274]",name:readers_disagree
fbd416b51faded1ae089,8a9a250e63060bab3f8e,MUNA TAMANG (PITAKOTE),BJP,409,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1274, 2318, 1334]",
48f04cc0ee9df420c733,c69893f644cd6d7e7a85,ANGAT BISWAKARMA,BJP,424,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1393, 2318, 1454]",name:readers_disagree
48f04cc0ee9df420c733,aa376fbdbe68e94567ea,UMA TIRUYA,AITC,254,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1454, 2318, 1514]",
809e8b2d610fea9eceb9,8c77bcc2e3649555df10,ARPANA LAMIEL (SARKIj,,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1574, 2318, 1634]",name:low_ocr_confidence;name:readers_disagree;party:unrecognized;votes:unread_numeric
809e8b2d610fea9eceb9,d1e97963061e84b80839,NILA KAMI,IND,188,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1634, 2318, 1694]",
809e8b2d610fea9eceb9,27f904f8d07738b0eadd,PRAMILA GHATANI,AITC,238,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1694, 2318, 1755]",
cf43eac62b211883f1b4,5343a5ce0a2058cdacc0,DEEKCHA TAMANG,BJP,307,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1815, 2318, 1876]",party:low_ocr_confidence
cce1b021ed45151c84e9,6f8286bff9a19e30ea1c,PUNAM MUNDA,JMM,188,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 1996, 2318, 2055]",name:readers_disagree
cce1b021ed45151c84e9,3613eb93265da90e2841,SUBANI ORAON,AITC,505,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 2055, 2318, 2115]",
75a2cb8f1a026737aa43,0176d8e6f52664c8e3ac,TEOPHIL BECK,JMM,186,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 2235, 2318, 2295]",
75a2cb8f1a026737aa43,33932de49ce6a30f73bc,DASHRAM TOPPO,AITC,247,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1860, 2295, 2318, 2355]",
a303e6829e8beea07a2c,93323302af17fcca9422,DEJI THAPA,IND,493,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 418, 2318, 478]",name:readers_disagree;party:readers_disagree;votes:single_reader
a303e6829e8beea07a2c,dc32b756c8deb20d3ce6,RAJINI SUBBA,AITC,206,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 478, 2318, 538]",
d1cdc4b0b34932ad7397,dab3eda286e70d14488f,"aenienia, THAPA",AITC,414,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 598, 2318, 658]",name:low_ocr_confidence;name:readers_disagree
d1cdc4b0b34932ad7397,ccec5c00642979c9cfbd,SUDEB RAI (BABAI),BIP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 658, 2318, 728]",party:low_ocr_confidence;party:readers_disagree;party:unrecognized;votes:readers_disagree
9fc5a3ede8e46738c28c,52f426803b6a2b2fb915,SETUMAN DARII,AIC .,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 770, 2318, 840]",party:low_ocr_confidence;party:readers_disagree;party:unrecognized;votes:unread_numeric
adc406ef0f9fd142da42,88784b91a8c48c83ed68,BIMLA TOPPO,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 900, 2318, 961]",party:readers_disagree;votes:unread_numeric
38ad6d8adce67f6ea7d5,55c42c0b3c7de24e0806,DIPAK TAMANG,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1021, 2318, 1082]",party:readers_disagree;votes:unread_numeric
6c8bccb671007b871941,c07905b46dd520d628cc,PUNAM LAMA,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1141, 2318, 1201]",party:readers_disagree;votes:unread_numeric
f56867041c6e3e52c206,20ec65c31af8dee28c35,SANTABAHADUR DARJEE,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1261, 2318, 1321]",name:readers_disagree;votes:unread_numeric
c5fae85b0b9f378b4ca8,77fb19a1f3654168cdcb,LAXMI THAPA,BIP,290,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1379, 2318, 1441]",name:readers_disagree;party:readers_disagree;party:unrecognized
c5fae85b0b9f378b4ca8,1282de460eb52f4db833,SARITA LAMA,AITC,563,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1441, 2318, 1501]",
d9de55799a20be6c48c2,75adc6a684e5f690f364,SIMA LAMA,—_ ANC.,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1562, 2318, 1622]",party:low_ocr_confidence;party:readers_disagree;party:unrecognized;votes:unread_numeric
c23f6db517bc83a86e11,0ae9bd19e9083243093b,BINESH RAI,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1682, 2318, 1743]",votes:unread_numeric
188574579b684ac79969,18f5ea24609d4a169e6b,RAJIB TAMANG,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1803, 2318, 1868]",party:readers_disagree;votes:unread_numeric
2300c30b6f665564d84c,7e303d723d90e9fd0d9e,SUJANA MANGAR(CHHETRI,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 1924, 2318, 1984]",name:low_ocr_confidence;name:readers_disagree;party:readers_disagree;votes:unread_numeric
eb721383aef0805a79ac,2aee7f17415d9f32d348,ais BUPA,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 2044, 2318, 2104]",name:low_ocr_confidence;name:readers_disagree;votes:unread_numeric
eb1d7cae2fb2ba6e51fe,e87e018c0cf239735b2b,aa GUNA CHHETRI,BUP,172,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 2163, 2318, 2224]",name:low_ocr_confidence;name:readers_disagree;party:readers_disagree;party:unrecognized
eb1d7cae2fb2ba6e51fe,ae2f631cb6be787094fe,RADHIKA SHARMA GOUTAM,AITC,214,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1859, 2224, 2318, 2284]",party:readers_disagree
2dc2efdead53a68732f3,7ac63c2ff3a1f52d713b,CHANDAN LOHAR,AITC,294,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 358, 2310, 418]",party:readers_disagree
2dc2efdead53a68732f3,57c30d3f25ad0a1637b4,SAGAR MAHER,BJP,308,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 418, 2310, 476]",
65ff0e08f84c36270f53,2cc15db815db896d8826,JIBESH MUNDA,BJP,117,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 536, 2310, 598]",
65ff0e08f84c36270f53,4b216f4ace58763ab8af,DURGA GOSAI,AITC,249,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 598, 2310, 658]",name:readers_disagree;party:readers_disagree
65ff0e08f84c36270f53,3f05c06be6a365799daf,DEORAJ CHIK BARAIK,IND,158,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 658, 2310, 718]",
65ff0e08f84c36270f53,d18cc1f81687f67d0419,SAKHI CHIK BARAIK,AIFB,25,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 718, 2310, 788]",
975f613eae325e55be77,72bb8b5aaa566369e432,PREM PRAKASH TOPPO,AITC,310,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 831, 2310, 900]",
975f613eae325e55be77,8d1aab1f35c3d165d447,SANJAY BHAGAT (LAKRA),BJP,364,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 900, 2310, 960]",party:low_ocr_confidence;party:readers_disagree
3f7de6f1749cb9eef577,9393883b9e38a7994f4c,GOBINDA CHAMPAMARI,AITC,309,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1020, 2310, 1080]",name:readers_disagree;party:readers_disagree
3f7de6f1749cb9eef577,cdbe383cc6ff38d4f798,CHINTA MINJ (URAON),BIP,277,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1080, 2310, 1140]",party:readers_disagree;party:unrecognized
3f7de6f1749cb9eef577,3f3f1fbc7054548948f5,RAJESH KUJUR,IND,83,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1140, 2310, 1200]",
9711b0bd6c7bcd5174ed,8028e1b50b2cd4e44a25,GANGA MANGAR THAPA,BJP,416,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1379, 2310, 1440]",
9711b0bd6c7bcd5174ed,a434d57267a7a51b7057,PILPILI TOTO,AITC,569,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1440, 2310, 1500]",
3435c58e2b0224f4bff3,eca1a9135049a090d65b,KHAGEN TOTO,BJP,217,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1560, 2310, 1610]",party:low_ocr_confidence
3435c58e2b0224f4bff3,561b01a9505546979d24,DAOWA TAMANG,AITC,377,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1621, 2310, 1690]",
36e7382afa84c6265b96,5b0cad5436990ea42dc4,SARWAN BHUIYA,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 1734, 2310, 1802]",votes:unread_numeric
