seat_row_id,candidate_row_id,candidate_name,party,votes,source_path,source_page,source_sha256,source_bbox,quality_flags,tier
086fccbb6268c1c64856,59fb94969c53b957943e,RABINDRA NATH RAY,INC,427,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA ZP IIC.PDF,1,59cbce79552cfc9f63e32afff46c730054ff509f4fe6258354a5ed16d17c5b91,"[776, 1798, 1526, 1877]",,zp_member
086fccbb6268c1c64856,354503ccde064bbdb058,SANTOSH KUMAR BARMAN,AITC,31444,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA ZP IIC.PDF,1,59cbce79552cfc9f63e32afff46c730054ff509f4fe6258354a5ed16d17c5b91,"[776, 1877, 1526, 1957]",,zp_member
086fccbb6268c1c64856,cda42a325c6fa61a564b,SIDDHARTHA BHUIMALI,SUCI (C ),318,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA ZP IIC.PDF,1,59cbce79552cfc9f63e32afff46c730054ff509f4fe6258354a5ed16d17c5b91,"[776, 1957, 1526, 2036]",party:readers_disagree;party:unrecognized,zp_member
1b0acb57f995d3fedcfb,a894a653377a040a75e2,ANILA SHANKAR BISWAKARMA,BJP,16433,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 802, 1411, 859]",,zp_member
1b0acb57f995d3fedcfb,d192d0d0a8102089d9a1,AFSANA KHATUN,RSP,3256,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 859, 1411, 916]",,zp_member
1b0acb57f995d3fedcfb,766a555398b6e88c0c80,PASSANG DEKI SHERPA,AITC,20254,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 916, 1411, 974]",,zp_member
1b0acb57f995d3fedcfb,5cab18a9a4f15987e942,PINKY SHARMA,INC,2255,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 974, 1411, 1031]",,zp_member
1fa23f3e140a5c9bd6f1,648cd725c30531e8121e,ASHIM KUMAR LAMA,BJP,23360,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1031, 1411, 1088]",votes:single_reader,zp_member
1fa23f3e140a5c9bd6f1,42bcf665957ba634fc90,GANESH MAHALI,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1088, 1411, 1144]",votes:unread_numeric,zp_member
1fa23f3e140a5c9bd6f1,8d8cd7d87734adcb4569,JOLEN MUNDA,SUCI,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1144, 1411, 1201]",party:unrecognized;votes:readers_disagree,zp_member
1fa23f3e140a5c9bd6f1,3c07f944339655d40410,PRABHU MUNDA,RSP,2198,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1201, 1411, 1258]",,zp_member
1fa23f3e140a5c9bd6f1,7ccb44fb772f142d0a0c,ROSHNI BAGHWAR,INC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1258, 1411, 1315]",votes:unread_numeric,zp_member
a0443bd3a1a56435d2be,de48113455f1b9abc84c,PADMA ROY,AITC,23851,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1315, 1411, 1371]",,zp_member
a0443bd3a1a56435d2be,b0b3b0b9750a7afe6202,MAMATA CHATTAPADHYAY,RSP,3600,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1371, 1411, 1428]",,zp_member
a0443bd3a1a56435d2be,911b5b024dd1ad1c8302,MALIKA ANSARI,INC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1428, 1411, 1485]",votes:readers_disagree,zp_member
a0443bd3a1a56435d2be,b1c40492fbe7006badc5,SUSHMA TAMANG,BJP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KALCHINI/KAL ZP IIC.PDF,1,aa9aa2350273ba015b41ef657f64f20c8ba579accc296535bdc057c5bace1b98,"[870, 1485, 1411, 1542]",votes:unread_numeric,zp_member
