row_id,source_path,source_page,source_sha256,tier,record_kind,source_column,source_bbox,dpi,rotation_clockwise,deskew_degrees,cell_readings_raw,review_status
8bba0fedeccb413dfacd,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,0,"[70, 610, 362, 668]",300,270,1.207986813650286,"{""column"": 0, ""bbox"": [70, 610, 362, 668], ""original"": ""a"", ""clean"": """", ""original_confidence"": 17.166862, ""clean_confidence"": null, ""column_text"": """", ""column_confidence"": null}",source_cells_pending_semantic_review
9a2ebe30e3008cc21047,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,0,"[70, 668, 362, 998]",300,270,1.207986813650286,"{""column"": 0, ""bbox"": [70, 668, 362, 998], ""original"": ""——\nDistrict\naes"", ""clean"": ""District"", ""original_confidence"": 37.514721, ""clean_confidence"": 96.822029, ""column_text"": ""District"", ""column_confidence"": 96.763718}",source_cells_pending_semantic_review
7841be5504d8d8f1e639,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,0,"[70, 998, 362, 1268]",300,270,1.207986813650286,"{""column"": 0, ""bbox"": [70, 998, 362, 1268], ""original"": ""p Alipurduar"", ""clean"": ""Alipurduar"", ""original_confidence"": 72.246132, ""clean_confidence"": 91.583359, ""column_text"": ""Alipurduar"", ""column_confidence"": 90.685928}",source_cells_pending_semantic_review
d5265ba66f6f751c62c4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,0,"[70, 1268, 362, 1378]",300,270,1.207986813650286,"{""column"": 0, ""bbox"": [70, 1268, 362, 1378], ""original"": ""i\nTOTAL\n|"", ""clean"": ""TOTAL"", ""original_confidence"": 10.27709, ""clean_confidence"": 96.24662, ""column_text"": ""TOTAL"", ""column_confidence"": 95.956352}",source_cells_pending_semantic_review
3765170bd8de1363ec99,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,0,"[70, 1378, 362, 1828]",300,270,1.207986813650286,"{""column"": 0, ""bbox"": [70, 1378, 362, 1828], ""original"": """", ""clean"": """", ""original_confidence"": null, ""clean_confidence"": null, ""column_text"": """", ""column_confidence"": null}",source_cells_pending_semantic_review
70b5b86177aa836bda73,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,0,"[70, 1828, 362, 1953]",300,270,1.207986813650286,"{""column"": 0, ""bbox"": [70, 1828, 362, 1953], ""original"": """", ""clean"": """", ""original_confidence"": null, ""clean_confidence"": null, ""column_text"": """", ""column_confidence"": null}",source_cells_pending_semantic_review
e6da76796e9b08bba4e0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,1,"[362, 610, 474, 668]",300,270,1.207986813650286,"{""column"": 1, ""bbox"": [362, 610, 474, 668], ""original"": """", ""clean"": """", ""original_confidence"": null, ""clean_confidence"": null, ""column_text"": """", ""column_confidence"": null}",source_cells_pending_semantic_review
5b3c466e360e623d6271,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,1,"[362, 668, 474, 998]",300,270,1.207986813650286,"{""column"": 1, ""bbox"": [362, 668, 474, 998], ""original"": ""=\n°\nai}:\nS\n3\n=\n=\n3"", ""clean"": ""$\nra\nS\nE\n=\n3\nee"", ""original_confidence"": 13.23369, ""clean_confidence"": 22.286648, ""column_text"": ""x=\no\n2\nm\n- fo}\n=\nao\n2\n=\ns\n=z\ng\n°\n[a"", ""column_confidence"": 21.740618}",source_cells_pending_semantic_review
0fb8a539cf14e1fede9a,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,1,"[362, 998, 474, 1270]",300,270,1.207986813650286,"{""column"": 1, ""bbox"": [362, 998, 474, 1270], ""original"": ""2\n1"", ""clean"": ""1"", ""original_confidence"": 41.816044, ""clean_confidence"": 96.837952, ""column_text"": ""4"", ""column_confidence"": 96.855659}",source_cells_pending_semantic_review
428fe76fedf5e43ef231,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/Falakata Rectified IB.PDF,1,7ade25e0a8649a51f42f97aad4eba4768b832661a591eee0a2255932f3942c32,ps_member,consolidated_results,1,"[362, 1270, 474, 1380]",300,270,1.207986813650286,"{""column"": 1, ""bbox"": [362, 1270, 474, 1380], ""original"": ""1"", ""clean"": ""1"", ""original_confidence"": 94.189537, ""clean_confidence"": 96.099663, ""column_text"": ""4"", ""column_confidence"": 96.085854}",source_cells_pending_semantic_review
